Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
2195,Micro Machines,,MS,Codemasters,Codemasters,,,,,,,,,,1993-01-01 00:00:00,N/A
2196,Micro Machines,,PC,Codemasters,Big Red Software,,,,,,,,,,1994-10-01 00:00:00,N/A
2197,Micro Machines,,NES,Camerica,Codemasters,,,,,,,,,,1991-01-01 00:00:00,N/A
2198,Micro Machines,,GC,Unknown,Atari,,,,,,,,,,N/A,N/A
2199,Micro Machines,,GEN,Codemasters,Codemasters,,,,,,,,,,1994-09-12 00:00:00,N/A
2200,Micro Machines,,GB,Ocean,Mindscape Inc.,,,,,,,,,,1995-01-01 00:00:00,N/A
2201,Micro Machines,,GBA,Atari,Paragon 5,,,,,,,,,,2003-02-21 00:00:00,N/A
2202,Micro Machines 1 and 2: Twin Turbo,,GB,THQ,Virtucraft,,,,,,,,,,2000-01-01 00:00:00,N/A
2203,Micro Machines 2: Turbo Tournament,,GEN,Codemasters,Codemasters,,,,,,,,,,1994-01-01 00:00:00,N/A
2204,Micro Machines 2: Turbo Tournament,,GB,Ocean,Mindscape Inc.,,,,,,,,,,1994-01-01 00:00:00,N/A
2205,Micro Machines 2: Turbo Tournament,,GG,Codemasters,Codemasters,,,,,,,,,,1995-01-01 00:00:00,N/A
2206,Micro Machines 2: Turbo Tournament,,SNES,Ocean,Codemasters,,,,,,,,,,1996-02-22 00:00:00,N/A
2207,Micro Machines 2: Turbo Tournament,,PC,Codemasters,Supersonic Software,,,,,,,,,,1996-05-31 00:00:00,N/A
2208,Micro Machines Military,,GEN,Codemasters,Supersonic Software,,,,,,,,,,1996-06-01 00:00:00,N/A
2209,Micro Machines Turbo Tournament 96,,GEN,Codemasters,Supersonic Software,,,,,,,,,,1995-05-01 00:00:00,N/A
2210,Micro Machines V3,,PC,Codemasters,Toolbox Design Ltd.,,,,,,,,,,1999-11-03 00:00:00,N/A
2211,Micro Machines V3,,GB,THQ,Novalicious,,,,,,,,,,2000-11-13 00:00:00,N/A
2212,Micro Machines V4,,PC,Codemasters,Supersonic Software,,,,,,,,,,2006-06-30 00:00:00,N/A
2213,Midnight Club 3: DUB Edition,,PSN,Rockstar Games,Rockstar Leeds,,,,,,,,,,2009-09-24 00:00:00,N/A
2214,Midnight Club II,,PC,Rockstar Games,Rockstar San Diego,,,,,,,,,,2003-07-03 00:00:00,N/A
2215,Midnight Club: LA Remix,,PSN,Rockstar Games,Rockstar London,,,,,,,,,,2009-09-24 00:00:00,N/A
2216,Midnight Club: Los Angeles,,XBL,Rockstar Games,Rockstar San Diego,,8.3,,,,,,,,2009-10-20 00:00:00,N/A
2217,Midnight Club: Los Angeles Complete Edition,,PSN,Rockstar Games,Rockstar San Diego,,,,,,,,,,2011-06-14 00:00:00,N/A
2218,Midnight GT: Primary Racer,,PC,Unknown,Rage Games Ltd.,,,,,,,,,,N/A,N/A
2219,Midori no Makibao,,GB,Tomy Corporation,TOSE Software,,,,,,,,,,1996-12-21 00:00:00,N/A
2220,Midtown Crazy Race,,And,Jose Varela,Jose Varela,,,,,,,,,,2013-12-09 00:00:00,N/A
2221,Midtown Crazy Race,,WiiU,Jose Varela,Jose Varela,,,,,,,,,,2014-08-21 00:00:00,2018-04-10 00:00:00
2222,Midtown Madness,,PC,Microsoft,Angel Studios,,,,,,,,,,1999-04-30 00:00:00,N/A
2223,Mini RC Rally,,DS,Summitsoft Entertainment,InterActive Vision Games,,,,,,,,,,2006-12-12 00:00:00,N/A
2224,Mini-Yonku Bakusou Kyoudai: Let's & Go!! WGP Hyper Heat,,PS,Jaleco,Jaleco Entertainment,,,,,,,,,,1997-11-20 00:00:00,N/A
2225,Mini-Yonku Let's & Go!! Power WGP 2,,SNES,Nintendo,Jupiter Multimedia,,,,,,,,,,1998-10-01 00:00:00,N/A
2226,Minna de Tobikome! Penguin Diving Fu-pa-ru-pa,,WW,Agenda,Agenda,,,,,,,,,,2009-09-15 00:00:00,N/A
2227,Miracle Space Race,,PSN,Midas Interactive Entertainment,Miracle Designs,,,,,,,,,,2010-11-24 00:00:00,N/A
2228,Miracle Space Race,,PS,Mud Duck Productions,Miracle Designs,,,,,,,,,,2003-05-06 00:00:00,N/A
2229,Missile Escape,,XBL,Microsoft,Maximinus,,,,,,,,,,2010-03-22 00:00:00,N/A
2230,Mobil 1 Rally Championship,,PC,Electronic Arts,Magnetic Fields,,,,,,,,,,2000-01-31 00:00:00,N/A
2231,Mobius Drive,,WW,Jorudan,Jorudan Co.,,,,,,,,,,2009-07-14 00:00:00,N/A
2232,ModNation Racers,,PSN,Sony Computer Entertainment,SCE San Diego Studio,,7.7,,,,,,,,2011-03-01 00:00:00,2018-02-03 00:00:00
2233,ModNation Racers (PSP),,PSN,Sony Computer Entertainment,SCE San Diego Studio,,,,,,,,,,2010-05-25 00:00:00,2018-02-03 00:00:00
2234,Monaco 360 - retro racing,,XBL,Microsoft,Jamie Lutzuver,,,,,,,,,,2008-11-29 00:00:00,N/A
2235,Monaco Grand Prix,,DC,Ubisoft,Ubisoft,,6.6,,,,,,,,1999-08-31 00:00:00,N/A
2236,Monochrome Racing,,PSN,Nordcurrent,Nordcurrent,,,,,,,,,,2011-08-02 00:00:00,N/A
2237,Monochrome Racing,,WW,Nordcurrent,Nordcurrent,,3.0,,,,,,,,2011-08-04 00:00:00,N/A
2238,Monster Garage,,PC,Activision,Invictus Games Ltd,,,,,,,,,,2004-01-21 00:00:00,N/A
2239,Monster Jam: Maximum Destruction,,PC,Ubisoft,High Voltage Software,,,,,,,,,,2002-12-20 00:00:00,N/A
2240,Monster Jam: Path of Destruction,,PSN,Activision,Torus Games,,,,,,,,,,2010-11-09 00:00:00,N/A
2241,Monster Truck,,GB,Varie,Varie,,,,,,,,,,1990-10-19 00:00:00,N/A
2242,Monster Truck Madness,,PC,Microsoft,Terminal Reality,,,,,,,,,,1996-08-31 00:00:00,N/A
2243,Monster Truck Madness 2,,PC,Microsoft,Terminal Reality,,,,,,,,,,1998-04-30 00:00:00,N/A
2244,Monster Truck Wars,,GB,Acclaim Entertainment,Gremlin Graphics,,,,,,,,,,1994-01-02 00:00:00,N/A
2245,Monster Truck Wars,,GG,Acclaim Entertainment,Acclaim,,,,,,,,,,1995-01-01 00:00:00,N/A
2246,Monster Trucks Mayhem,,GBA,DSI Games,Apex Designs,,,,,,,,,,2006-09-05 00:00:00,N/A
2247,Monster Trucks Nitro,,PC,RedLynx,RedLynx,,,,,,,,,,2009-01-29 00:00:00,N/A
2248,Monster Trucks Nitro 2,,PC,Miniclip.com,RedLynx,,,,,,,,,,2010-04-05 00:00:00,N/A
2249,Monster Trux Extreme: Arena Edition,,PS2,Phoenix Games,Data Design Interactive,,,,,,,,,,2006-01-01 00:00:00,N/A
2250,Monster Trux Extreme: Offroad Edition,,PS2,Metro 3D,Data Design Interactive,,,,,,,,,,2005-03-25 00:00:00,N/A
2251,Moto eXtreme,,DSiW,Chillingo,Chillingo Ltd.,,,,,,,,,,2011-06-30 00:00:00,N/A
2252,Moto Racer,,PC,Electronic Arts,Delphine Software International,,,,,,,,,,1997-08-31 00:00:00,N/A
2253,Moto Racer 2,,PC,Electronic Arts,Delphine Software International,,,,,,,,,,1998-11-30 00:00:00,N/A
2254,Moto Racer 3,,PC,Atari,Delphine Software International,,,,,,,,,,2002-01-31 00:00:00,N/A
2255,Moto Racer 4,,PC,Microids,Microids,,,,,,,,,,2016-11-03 00:00:00,N/A
2256,Moto Roader,,PCE,NEC,NCS,,,,,,,,,,1989-01-01 00:00:00,N/A
2257,Moto Roader,,VC,Hudson Soft,NCS,,,,,,,,,,2007-01-15 00:00:00,N/A
2258,Moto Roader II,,PSN,NCS,NCS,,,,,,,,,,2011-01-19 00:00:00,N/A
2259,Moto Roader II,,PCE,NCS,NCS,,,,,,,,,,1991-03-29 00:00:00,N/A
2260,Moto Roader MC,,PCE,NCS,NCS,,,,,,,,,,1992-12-18 00:00:00,N/A
2261,Moto X Maniac,,PS2,Phoenix Games,Phoenix Games,,,,,,,,,,2007-03-09 00:00:00,N/A
2262,Motocross Madness,,PC,Microsoft,Rainbow Studios,,,,,,,,,,1998-07-31 00:00:00,N/A
2263,Motocross Madness 2,,PC,Microsoft,Rainbow Studios,,,,,,,,,,2000-05-26 00:00:00,N/A
2264,Motocross Mania,,PC,On Deck Interactive,Deibus Studios,,,,,,,,,,2000-11-14 00:00:00,N/A
2265,Motocross Mania 2,,PS,Gotham Games,Alpine Studios,,,,,,,,,,2003-06-25 00:00:00,N/A
2266,Motocross Maniacs,,GB,Ultra Games,Konami,,,,,,,,,,1990-01-01 00:00:00,N/A
2267,Motocross Racer,,2600,Xonox,Xonox,,,,,,,,,,1984-01-01 00:00:00,N/A
2268,MotoGP,,NGage,THQ,THQ,,2.7,,,,,,,,2003-11-14 00:00:00,N/A
2269,MotoGP '07,,PC,THQ,Climax Studios,,,,,,,,,,2007-09-28 00:00:00,N/A
2270,MotoGP 14,,PC,Namco Bandai Games,Milestone S.r.l.,,,,,,,,,,2014-11-04 00:00:00,2018-11-03 00:00:00
2271,MotoGP 15,,PC,Milestone S.r.l.,Milestone S.r.l.,,,,,,,,,,2015-06-24 00:00:00,2018-04-24 00:00:00
2272,MotoGP 17,,PC,Koch Media,Milestone S.r.l.,,,,,,,,,,2017-06-15 00:00:00,2018-06-25 00:00:00
2273,MotoGP 2,,PC,THQ,Climax Group,,,,,,,,,,2003-05-21 00:00:00,N/A
2274,MotoGP 3: Ultimate Racing Technology,,PC,THQ,Climax Group,,,,,,,,,,2005-08-30 00:00:00,N/A
2275,MotoGP: URT - Ultimate Racing Technology,,PC,THQ,Climax Studios,,,,,,,,,,2002-06-28 00:00:00,N/A
2276,MotoHeroz,,WW,RedLynx,"RedLynx, Ltd.",,8.3,,,,,,,,2011-09-15 00:00:00,N/A
2277,MotoJump,,XBL,Unknown,Carlo Sunseri,,,,,,,,,,N/A,N/A
2278,Motor City Online,,PC,Electronic Arts,Electronic Arts,,,,,,,,,,2001-10-29 00:00:00,N/A
2279,Motor Psycho,,7800,Atari,Atari,,,,,,,,,,1990-01-01 00:00:00,N/A
2280,Motor Toon Grand Prix,,PSN,Sony Computer Entertainment,Sony Computer Entertainment Japan,,,,,,,,,,2010-07-20 00:00:00,N/A
2281,Motor Toon Grand Prix,,PS,Sony Computer Entertainment,Sony Computer Entertainment Japan,,,,,,,,,,1996-10-31 00:00:00,N/A
2282,MotorHead,,PC,Fox Interactive,Digital Illusions,,,,,,,,,,1999-02-28 00:00:00,N/A
2283,Motorhead,,PSN,Zoo Digital Publishing,Digital Illusions,,,,,,,,,,2008-01-31 00:00:00,N/A
2284,MotorHEAT,,XBL,Microsoft,Milkstone Studios,,,,,,,,,,2010-02-26 00:00:00,N/A
2285,MotorStorm 3D Rift,,PSN,Sony Computer Entertainment,Evolution Studios,,,,,,,,,,2010-08-24 00:00:00,N/A
2286,MotorStorm: Arctic Edge,,PSN,Sony Computer Entertainment,Bigbig Studios,,7.7,,,,,,,,2009-10-01 00:00:00,N/A
2287,Mr. Bumblebee Racing Champion,,WW,H2F Informationssysteme GmbH,H2F Informationssysteme GmbH,,,,,,,,,,2010-06-11 00:00:00,N/A
2288,MSR: Metropolis Street Racer,,DC,Sega,Bizarre Creations,,8.6,,,,,,,,2001-01-15 00:00:00,N/A
2289,MTX Mototrax,,PC,Aspyr,Aspyr,,,,,,,,,,2004-11-15 00:00:00,N/A
2290,Multimedia Shinsho: Driving School - Futsuu Menkyoka Hen,,3DO,Unknown,"Jiscsoft Co., Ltd.",,,,,,,,,,1995-10-25 00:00:00,N/A
2291,MX vs. ATV Reflex (PSP),,PSN,THQ,Tantalus Interactive,,,,,,,,,,2009-12-02 00:00:00,N/A
2292,MX vs. ATV Supercross,,PC,Nordic Games,Rainbow Studios,,,,,,,,,,2014-10-28 00:00:00,2018-04-17 00:00:00
2293,MX vs. ATV Unleashed,,PC,THQ,Rainbow Studios,,,,,,,,,,2006-01-16 00:00:00,N/A
2294,MX vs. ATV Untamed,,PSN,THQ,Rainbow Studios,,,,,,,,,,2009-10-01 00:00:00,N/A
2295,MX vs. ATV Untamed,,XBL,THQ,Rainbow Studios,,,,,,,,,,2009-08-11 00:00:00,N/A
2296,MX vs. ATV: Alive,,PSN,THQ,Rainbow Studios,,,,,,,,,,2011-10-25 00:00:00,N/A
2297,MXGP 3: The Official Motocross Videogame,,PC,Milestone,Milestone,,,,,,,,,,2017-05-30 00:00:00,2018-06-25 00:00:00
2298,Myth Makers: Super Kart GP,,PS2,Phoenix Games,Data Design Interactive,,,,,,,,,,2007-01-01 00:00:00,N/A
2299,N2O: Nitrous Oxide,,PSN,Zoo Digital Publishing,Gremlin Interactive,,,,,,,,,,2008-01-10 00:00:00,N/A
2300,Naniwa Wangan Battle,,PS,Medioza,Medioza,,,,,,,,,,1998-03-26 00:00:00,N/A
2301,NASCAR '14,,PC,Deep Silver,Eutechnyx,,,,,,,,,,2014-02-18 00:00:00,2018-11-04 00:00:00
2302,NASCAR 2000,,PC,EA Sports,Stormfront Studios,,,,,,,,,,2000-02-29 00:00:00,N/A
2303,NASCAR 2000,,GB,EA Sports,THQ,,,,,,,,,,2000-07-01 00:00:00,N/A
2304,NASCAR 98,,SAT,EA Sports,EA Sports,,,,,,,,,,1997-08-31 00:00:00,N/A
2305,NASCAR 99: Legacy,,PS,EA Sports,EA Sports,,,,,,,,,,1999-01-01 00:00:00,N/A
2306,NASCAR Challenge,,GB,Majesco,Morning Star Multimedia,,,,,,,,,,1999-12-01 00:00:00,N/A
2307,NASCAR Craftsman Truck Series Racing,,PC,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,1999-04-01 00:00:00,N/A
2308,NASCAR Heat,,PC,Hasbro Interactive,Monster Games Inc.,,,,,,,,,,2000-09-27 00:00:00,N/A
2309,NASCAR Heat,,GB,Majesco,Game Titan,,,,,,,,,,2000-12-01 00:00:00,N/A
2310,NASCAR Heat 2,,PC,704Games,Monster Games,,,,,,,,,,2017-09-12 00:00:00,2018-06-25 00:00:00
2311,NASCAR Heat Evolution,,PC,Dusenberry Martin Racing,Monster Games,,,,,,,,,,2016-09-13 00:00:00,N/A
2312,NASCAR Legends,,PC,Sierra Entertainment,Papyrus,,,,,,,,,,1999-10-31 00:00:00,N/A
2313,NASCAR Racers,,PC,Hasbro Interactive,Hasbro Interactive,,,,,,,,,,2000-11-21 00:00:00,N/A
2314,NASCAR Racers,,PS,Hasbro Interactive,Hasbro Interactive,,,,,,,,,,2000-11-22 00:00:00,N/A
2315,NASCAR Racers,,GB,Majesco,Digital Eclipse,,,,,,,,,,2000-12-01 00:00:00,N/A
2316,NASCAR Racing,,PC,Papyrus,Papyrus,,,,,,,,,,1994-01-01 00:00:00,N/A
2317,NASCAR Racing 2,,PC,Sierra Entertainment,Papyrus,,,,,,,,,,1996-11-30 00:00:00,N/A
2318,NASCAR Racing 2002 Season,,PC,Sierra Entertainment,Papyrus,,,,,,,,,,2002-02-14 00:00:00,N/A
2319,NASCAR Racing 2003 Season,,PC,Sierra Entertainment,Papyrus,,,,,,,,,,2003-02-14 00:00:00,N/A
2320,NASCAR Racing 3,,PC,Sierra Entertainment,Papyrus,,,,,,,,,,1999-08-31 00:00:00,N/A
2321,NASCAR Racing 4,,PC,Sierra Entertainment,Papyrus,,,,,,,,,,2001-02-06 00:00:00,N/A
2322,NASCAR Racing Online Series,,PC,Sierra Entertainment,Papyrus,,,,,,,,,,1999-01-01 00:00:00,N/A
2323,NASCAR Racing: 1999 Edition,,PC,Sierra Entertainment,Papyrus,,,,,,,,,,1998-01-01 00:00:00,N/A
2324,NASCAR Revolution,,PC,EA Sports,Stormfront Studios,,,,,,,,,,1999-01-31 00:00:00,N/A
2325,NASCAR Revolution SE,,PC,EA Sports,Stormfront Studios,,,,,,,,,,1999-10-01 00:00:00,N/A
2326,NASCAR Road Racing,,PC,EA Sports,FarSight Studios,,,,,,,,,,1999-05-26 00:00:00,N/A
2327,NASCAR SimRacing,,PC,EA Sports,EA Tiburon,,,,,,,,,,2005-02-15 00:00:00,N/A
2328,NASCAR Thunder 2003,,PS,EA Sports,BudCat Creations,,,,,,,,,,2002-09-19 00:00:00,N/A
2329,NASCAR Thunder 2003,,PC,EA Sports,EA Tiburon,,,,,,,,,,2002-10-16 00:00:00,N/A
2330,NASCAR Thunder 2004,,PS,EA Sports,BudCat Creations,,,,,,,,,,2003-09-16 00:00:00,N/A
2331,NASCAR Thunder 2004,,PC,EA Sports,EA Tiburon,,,,,,,,,,2003-09-16 00:00:00,N/A
2332,Need for Speed Carbon,,XBL,Electronic Arts,EA Canada,,,,,,,,,,2009-08-11 00:00:00,N/A
2333,Need for Speed Carbon: Own the City,,GBA,Electronic Arts,EA Black Box,,,,,,,,,,2006-10-31 00:00:00,N/A
2334,Need for Speed Carbon: Own the City,,PSN,Electronic Arts,EA Black Box,,,,,,,,,,2009-09-30 00:00:00,N/A
2335,Need for Speed Collector's Series,,PS2,Electronic Arts,Electronic Arts,,,,,,,,,,2006-11-14 00:00:00,N/A
2336,Need for Speed II,,PS,Electronic Arts,EA Canada,,,,,,,,,,1997-03-31 00:00:00,N/A
2337,Need for Speed II,,PC,Electronic Arts,EA Seattle,,,,,,,,,,1997-04-02 00:00:00,N/A
2338,Need for Speed II SE,,PC,Electronic Arts,Electronic Arts,,,,,,,,,,1997-01-01 00:00:00,N/A
2339,Need for Speed III: Hot Pursuit,,PC,Electronic Arts,EA Seattle,,,,,,,,,,1998-09-27 00:00:00,N/A
2340,Need for Speed No Limits,,And,Electronic Arts,Firemonkeys,,,,,,,,,,2020-12-31 00:00:00,N/A
2341,Need for Speed Underground Rivals,,PSN,Electronic Arts,Team Fusion,,,,,,,,,,2009-09-30 00:00:00,N/A
2342,Need For Speed: High Stakes,,PC,Electronic Arts,EA Seattle,,,,,,,,,,1999-06-20 00:00:00,N/A
2343,Need for Speed: Hot Pursuit,,XBL,Electronic Arts,Criterion Games,,8.7,,,,,,,,2011-07-26 00:00:00,N/A
2344,Need for Speed: Hot Pursuit,,PSN,Electronic Arts,Criterion Games,,8.9,,,,,,,,2011-12-06 00:00:00,N/A
2345,Need for Speed: Most Wanted,,XBL,Electronic Arts,EA Canada,,,,,,,,,,2009-08-11 00:00:00,N/A
2346,Need for Speed: Most Wanted 5-1-0,,PSN,Electronic Arts,EA Canada,,7.4,,,,,,,,2009-09-30 00:00:00,N/A
2347,Need for Speed: Nitro-X,,DSiW,Electronic Arts,Electronic Arts,,,,,,,,,,2010-11-15 00:00:00,N/A
2348,Need for Speed: Porsche 2000 / Moto Racer 2,,PS,Electronic Arts,Eden Studios / Delphine Software International,,,,,,,,,,2002-09-13 00:00:00,N/A
2349,Need for Speed: Porsche Unleashed,,PC,Electronic Arts,EA Canada,,,,,,,,,,2000-03-22 00:00:00,N/A
2350,Need for Speed: ProStreet,,PSN,Electronic Arts,EA Black Box,,,,,,,,,,2009-09-30 00:00:00,N/A
2351,Need for Speed: ProStreet,,XBL,Electronic Arts,EA Black Box,,,,,,,,,,2009-08-25 00:00:00,N/A
2352,Need for Speed: Shift,,XBL,Electronic Arts,Slightly Mad Studios,,,,,,,,,,2011-01-11 00:00:00,N/A
2353,Need for Speed: Shift,,PSN,Electronic Arts,EA Bright Light,,,,,,,,,,2009-09-30 00:00:00,N/A
2354,Need for Speed: Shift - Exotic Racing Series,,XBL,Unknown,Slightly Mad Studios,,,,,,,,,,N/A,N/A
2355,Need for Speed: Shift - Exotic Racing Series,,PSN,Unknown,Slightly Mad Studios,,,,,,,,,,N/A,N/A
2356,Need for Speed: Shift - Ferrari Racing Series,,XBL,Electronic Arts,Slightly Mad Studios,,,,,,,,,,2010-02-16 00:00:00,N/A
2357,Need for Speed: Shift 2: Unleashed,,PSN,Electronic Arts,Slightly Mad Studios,,,,,,,,,,2011-10-04 00:00:00,N/A
2358,Need for Speed: Undercover,,PSN,Electronic Arts,Piranha Games,,,,,,,,,,2010-07-29 00:00:00,N/A
2359,Need for Speed: V-Rally 2,,PS,Electronic Arts,Eden Studios,,,,,,,,,,1999-10-31 00:00:00,N/A
2360,Need for Speed: V-Rally 2,,PS,Unknown,"Electronic Arts, Eden Studios",,,,,,,,,,N/A,N/A
2361,Need for Speed: World Online,,PC,Electronic Arts,Black Box/EA Shanghai,,,,,,,,,,2010-07-20 00:00:00,N/A
2362,New Rally-X,,XBL,Namco Bandai,Namco Bandai Games,,4.2,,,,,,,,2006-12-27 00:00:00,N/A
2363,New Rally-X (Arcade),,VC,Namco Bandai,Namco,,,,,,,,,,2009-10-06 00:00:00,N/A
2364,Newman/Haas Indy Car featuring Nigel Mansell,,SNES,Acclaim Entertainment,Gremlin Interactive,,,,,,,,,,1994-11-01 00:00:00,N/A
2365,NickToons Racing,,GB,Hasbro Interactive,Pipe Dream Interactive,,,,,,,,,,2000-12-07 00:00:00,N/A
2366,NickToons Racing,,PC,Hasbro Interactive,Software Creations,,,,,,,,,,2000-09-18 00:00:00,N/A
2367,Nigel Mansell's Indy Car Racing,,GEN,Acclaim Entertainment,Gremlin Interactive,,,,,,,,,,1994-01-01 00:00:00,N/A
2368,Nigel Mansell's World Championship Racing,,GB,GameTek,Gremlin Interactive,,,,,,,,,,1993-08-01 00:00:00,N/A
2369,Nigel Mansell's World Championship Racing,,GEN,GameTek,Gremlin Graphics Software,,,,,,,,,,1993-01-01 00:00:00,N/A
2370,Nigel Mansell's World Championship Racing,,SNES,GameTek,Gremlin Graphics,,,,,,,,,,1993-07-01 00:00:00,N/A
2371,Night Driver,,2600,Atari,Atari,,,,,,,,,,1978-10-01 00:00:00,N/A
2372,Night Striker,,SCD,Taito,Taito Corporation,,,,,,,,,,1993-05-28 00:00:00,N/A
2373,Nitrobike,,PS2,Ubisoft,Left Field Productions,,,,,,,,,,2008-10-14 00:00:00,N/A
2374,Novadrome,,XBL,Buena Vista,Stainless Games,,,,,,,,,,2006-12-20 00:00:00,N/A
2375,Off Road Drive,,X360,Unknown,Avalon Style,,,,,,,,,,N/A,N/A
2376,Off Road Drive,,PS3,Unknown,Avalon Style,,,,,,,,,,N/A,N/A
2377,Off-Road Drive,,X360,1C Company,Avalon Style,,,,,,,,,,2020-12-31 00:00:00,N/A
2378,Off-Road Drive,,PS3,1C Company,Avalon Style,,,,,,,,,,2020-12-31 00:00:00,N/A
2379,Off-World Interceptor,,3DO,Crystal Dynamics,Crystal Dynamics,,,,,,,,,,1994-01-01 00:00:00,N/A
2380,Off-World Interceptor Extreme,,SAT,Crystal Dynamics,Crystal Dynamics,,,,,,,,,,1995-09-29 00:00:00,N/A
2381,Offroad Extreme!,,PS2,Phoenix Games,Phoenix Games,,,,,,,,,,2007-01-01 00:00:00,N/A
2382,One Two Boat Racing,,PSN,Sony Computer Entertainment,Sony Computer Entertainment America,,,,,,,,,,2010-05-04 00:00:00,N/A
2383,Option Tuning Car Battle 2,,PS,Jaleco,Jaleco Entertainment,,,,,,,,,,1999-02-18 00:00:00,N/A
2384,Option Tuning Car Battle Spec-R,,PS,MTO,Unknown,,,,,,,,,,2000-05-11 00:00:00,N/A
2385,Out of Gas,,GB,FCI,Realtime Associates,,,,,,,,,,1992-10-01 00:00:00,N/A
2386,OutRun,,GEN,Sega,Sanritsu,,,,,,,,,,1991-01-01 00:00:00,N/A
2387,OutRun,,PCE,NEC Avenue,NEC Avenue,,,,,,,,,,1990-12-21 00:00:00,N/A
2388,OutRun,,MS,Sega,Sega-AM2,,,,,,,,,,1987-01-01 00:00:00,N/A
2389,OutRun,,GG,Sega,Sega,,,,,,,,,,1991-01-01 00:00:00,N/A
2390,OutRun 2006: Coast 2 Coast,,PC,Sega,Sumo Digital,,,,,,,,,,2006-06-27 00:00:00,N/A
2391,OutRun 2019,,GEN,Sega,SIMS,,,,,,,,,,1993-01-01 00:00:00,N/A
2392,OutRun 3-D,,MS,Sega,Sega,,,,,,,,,,1991-01-01 00:00:00,N/A
2393,OutRun Europa,,MS,U.S. Gold,Probe Entertainment Limited,,,,,,,,,,1991-01-01 00:00:00,N/A
2394,OutRun Europa,,GG,U.S. Gold,Probe Entertainment Limited,,,,,,,,,,1991-01-01 00:00:00,N/A
2395,OutRun Online Arcade,,PSN,Unknown,Sumo Digital,,8.0,,,,,,,,N/A,N/A
2396,OutRun Online Arcade,,XBL,Sega,Sumo Digital,,8.0,,,,,,,,2009-04-15 00:00:00,N/A
2397,OutRun2 SP Special Tours,,PS2,Sega,Sumo Digital,,,,,,,,,,2007-02-08 00:00:00,N/A
2398,Pac-Man World Rally,,PC,Namco Bandai,Smart Bomb Interactive,,,,,,,,,,2006-08-31 00:00:00,N/A
2399,Paris-Dakar Rally,,PC,Acclaim Entertainment,Broadsword Interactive,,,,,,,,,,2001-08-31 00:00:00,N/A
2400,Payload,,NGage,Nokia,Tantalus Interactive,,,,,,,,,,2005-11-14 00:00:00,N/A
2401,Peak Performance,,PSN,Atlus,Cave,,,,,,,,,,2010-11-10 00:00:00,N/A
2402,Penny Racers,,GBA,Takara,Xicat Interactive,,,,,,,,,,2002-10-18 00:00:00,N/A
2403,Perfect Choro Q,,GB,Takara,Eleca,,,,,,,,,,2000-08-11 00:00:00,N/A
2404,Pet Racer,,PC,Strategy First,Techland,,,,,,,,,,2003-01-01 00:00:00,N/A
2405,Pimp My Ride,,PS2,Activision,Eutechnyx,,,,,,,,,,2006-11-21 00:00:00,N/A
2406,Pitstop II,,VC,Commodore,Synergystic Software,,,,,,,,,,2009-02-23 00:00:00,N/A
2407,Pixel Car Racer,,And,Unknown,Unknown,,,,,,,,,,N/A,N/A
2408,PixelJunk Racers,,PSN,Sony Computer Entertainment,Q-Games,,5.9,,,,,,,,2007-09-13 00:00:00,N/A
2409,PixelJunk Racers: 2nd Lap,,PSN,Sony Computer Entertainment,Q-Games,,6.6,,,,,,,,2010-08-24 00:00:00,N/A
2410,Plane Crazy,,PC,SegaSoft,"Inner Workings, Ltd.",,,,,,,,,,1998-09-30 00:00:00,N/A
2411,Pocket Racers,,GB,Interplay,Interplay,,,,,,,,,,1991-01-01 00:00:00,N/A
2412,Pocket Racing,,GB,Virgin Interactive,MTO,,,,,,,,,,2000-01-01 00:00:00,N/A
2413,PocketBike Racer,,XB,King Games,Blitz Games,,5.1,,,,,,,,2006-11-19 00:00:00,N/A
2414,PocketBike Racer,,X360,King Games,Blitz Games,,5.4,,,,,,,,2006-11-19 00:00:00,N/A
2415,POD,,PC,Ubisoft,Ubisoft,,,,,,,,,,1997-02-28 00:00:00,N/A
2416,POD: Planet of Death,,PC,Unknown,Ubi Soft,,,,,,,,,,N/A,N/A
2417,POD: Speedzone,,DC,Ubisoft,Ubisoft,,5.4,,,,,,,,2000-12-05 00:00:00,N/A
2418,Pokosuka Racing,,WW,Recom,Recom,,,,,,,,,,2010-03-16 00:00:00,N/A
2419,Polaris SnoCross,,GB,Vatical Entertainment,Vicarious Visions,,,,,,,,,,2000-02-01 00:00:00,N/A
2420,Polaris SnoCross,,PC,Infogrames,Vicarious Visions,,,,,,,,,,2001-12-19 00:00:00,N/A
2421,Pole Position,,PC,Thunder Mountain,Namco America Inc.,,,,,,,,,,1986-01-01 00:00:00,N/A
2422,Pole Position,,5200,Atari,Namco,,,,,,,,,,1983-01-01 00:00:00,N/A
2423,Pole Position II,,7800,Atari,Atari,,,,,,,,,,1987-01-01 00:00:00,N/A
2424,POLICE CHASE,,PC,Unknown,COSMI Corporation,,,,,,,,,,N/A,N/A
2425,Pop Island: Paperfield,,DSiW,Odenis Studios,Odenis Studio,,,,,,,,,,2010-07-12 00:00:00,N/A
