Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
4768,Ugetsu Kitan,,PS,Tonkin House,Unknown,,,,,,,,,,1996-07-05 00:00:00,N/A
4769,Umineko no Naku Koro ni,,PC,Unknown,07th Expansion,,,,,,,,,,2007-08-17 00:00:00,N/A
4770,Umineko no Naku Koro ni Chiru,,PC,Unknown,07th Expansion,,,,,,,,,,2009-08-15 00:00:00,N/A
4771,Umisho,,PS2,5pb,Kaga Create,,,,,,,,,,2007-11-22 00:00:00,N/A
4772,Undead Knights,,PSN,Tecmo Koei,Team Tachyon,,,,,,,,,,2009-10-21 00:00:00,N/A
4773,Under a Killing Moon,,PC,Unknown,Access Software,,,,,,,,,,1994-10-31 00:00:00,N/A
4774,Undercover AD2025 Kei,,DC,Pulse Entertainment,Pulse Interactive,,,,,,,,,,2000-01-27 00:00:00,N/A
4775,Undercover: Operation Wintersun,,PC,Lighthouse Interactive,Sproing Interactive Media GMBH,,,,,,,,,,2007-08-28 00:00:00,N/A
4776,Uninvited,,NES,Kemco,"ICOM Simulations, Inc.",,,,,,,,,,1991-06-01 00:00:00,N/A
4777,Universal Monsters: Monsterville,,PC,DreamCatcher Interactive,OG,,,,,,,,,,2002-03-15 00:00:00,N/A
4778,Universal Nuts,,PS,Lay-Up,Unknown,,,,,,,,,,1998-02-05 00:00:00,N/A
4779,Uplink: Hacker Elite,,PC,Strategy First,Introversion Software,,,,,,,,,,2001-10-09 00:00:00,N/A
4780,Uragiri wa Boku no Namae o Shitteiru,,PS2,Kadokawa Shoten,Kadokawa Shoten,,,,,,,,,,2010-10-28 00:00:00,N/A
4781,Urakyoushi,,PC,Unknown,Bishop,,,,,,,,,,2011-08-05 00:00:00,N/A
4782,Urban Runner,,PC,Sierra Entertainment,Coktel Vision,,,,,,,,,,1996-01-01 00:00:00,N/A
4783,Urusei Yatsura: Endless Summer,,DS,Marvelous Interactive,Marvelous Interactive,,,,,,,,,,2005-10-20 00:00:00,N/A
4784,Urusei Yatsura: My Dear Friends,,SCD,Game Arts,Game Arts,,,,,,,,,,1994-04-15 00:00:00,N/A
4785,Urusei Yatsura: Stay With You,,PCE,Hudson Soft,Hudson Soft,,,,,,,,,,1990-06-29 00:00:00,N/A
4786,Uta no * Prince-Sama: Amazing Aria,,PSP,Broccoli,Broccoli,,,,,,,,,,2010-12-23 00:00:00,N/A
4787,Utau * Tumbling Dice,,PS2,Reindeer,Reindeer,,,,,,,,,,2004-08-26 00:00:00,N/A
4788,Utau * Tumbling Dice,,DC,Ecole,Reindeer,,,,,,,,,,2004-06-24 00:00:00,N/A
4789,Uwasa no Midori-Kun!! Natsuiro Striker,,DS,Idea Factory,Idea Factory,,,,,,,,,,2007-09-20 00:00:00,N/A
4790,Uzumaki,,WS,Omega Micott,Omega Micott,,,,,,,,,,2000-02-03 00:00:00,N/A
4791,V.G. Rebirth,,PC,Giga,Giga,,,,,,,,,,2001-09-28 00:00:00,N/A
4792,V.G. Rebirth Dash,,PC,Giga,Giga,,,,,,,,,,2002-03-21 00:00:00,N/A
4793,Valiant Hearts: The Great War,,XOne,Ubisoft,Ubisoft Montpellier,,,,,,,,,,2014-06-25 00:00:00,2018-01-06 00:00:00
4794,Valis X: Cham - Aratanaru Senyuu,,PC,Unknown,Eants,,,,,,,,,,2006-06-16 00:00:00,N/A
4795,Valis X: Full Set Pack,,PC,Unknown,Eants,,,,,,,,,,2006-09-08 00:00:00,N/A
4796,Valis X: Masako - Mou Hitotsu to Sadame,,PC,Unknown,Eants,,,,,,,,,,2006-09-08 00:00:00,N/A
4797,Valis X: Meijimura Meyo! Valis no Senshi Tachi,,PC,Unknown,Eants,,,,,,,,,,2006-09-08 00:00:00,N/A
4798,Valis X: Reiko - Shoudarake no Senshi,,PC,Unknown,Eants,,,,,,,,,,2006-04-21 00:00:00,N/A
4799,Valis X: Valna - Haha to Musume no Kunou,,PC,Unknown,Eants,,,,,,,,,,2006-05-19 00:00:00,N/A
4800,Valkyrie Romanze,,PC,Unknown,Ricotta,,,,,,,,,,2011-10-28 00:00:00,N/A
4801,Vanquish,,PC,Forst,Forst,,,,,,,,,,2004-10-22 00:00:00,N/A
4802,Velvet Echo,,PC,Angel Smile,Angel Smile,,,,,,,,,,2001-09-14 00:00:00,N/A
4803,Versailles 1685,,PC,Interplay,Cryo Interactive,,,,,,,,,,1997-06-30 00:00:00,N/A
4804,Vigil: Blood Bitterness,,PC,Meridian4,Freegamer,,,,,,,,,,2007-06-29 00:00:00,N/A
4805,Virtual Puppet Reika,,3DO,Unknown,Kuki,,,,,,,,,,1994-10-07 00:00:00,N/A
4806,Virtual Valerie 2,,PC,Unknown,Arcus,,,,,,,,,,N/A,N/A
4807,Voyage: Inspired by Jules Verne,,PC,The Adventure Company,Kheops Studio,,,,,,,,,,2005-08-18 00:00:00,N/A
4808,W. L. O. Sekai Renai Kikou,,PC,Akabee Soft 2,Akabee Soft 2,,,,,,,,,,2009-03-26 00:00:00,N/A
4809,W. L. O. Sekai Renai Kikou LLS: Love Love Show,,PC,Akabee Soft 2,Akabee Soft 2,,,,,,,,,,2009-09-24 00:00:00,N/A
4810,Wagamama * Fairy: Mirumo de Pon! DokiDoki Memorial Panic,,GBA,Konami,Jupiter Multimedia,,,,,,,,,,2005-09-08 00:00:00,N/A
4811,Wagamama * Fairy: Mirumo de Pon! Hachinin no Toki no Yousei,,GBA,Konami,Jupiter Multimedia,,,,,,,,,,2003-12-11 00:00:00,N/A
4812,Wagamama * Fairy: Mirumo de Pon! Mirumo no Mahou Gakkou Monogatari,,PS,Konami,Jupiter Corporation,,,,,,,,,,2003-03-20 00:00:00,N/A
4813,Wagamama * Fairy: Mirumo de Pon! Nazo no Kagi to Shinjitsu no Tobira,,GBA,Konami,Jupiter Multimedia,,,,,,,,,,2004-12-16 00:00:00,N/A
4814,Wagamama * Fairy: Mirumo de Pon! Ougon Maracas no Densetsu,,GBA,Konami,Jupiter Multimedia,,,,,,,,,,2002-12-19 00:00:00,N/A
4815,Wagamama * Fairy: Mirumo de Pon! Yume no Kakera,,GBA,Konami,Jupiter Multimedia,,,,,,,,,,2004-07-15 00:00:00,N/A
4816,Wallace & Gromit's Grand Adventures Episode 1: Fright of the Bumblebees,,PC,Telltale Games,Telltale Games,7.0,,,,,,,,,2009-03-24 00:00:00,N/A
4817,Wallace & Gromit's Grand Adventures Episode 1: Fright of the Bumblebees,,XBL,Telltale Games,Telltale Games,,,,,,,,,,2009-05-27 00:00:00,N/A
4818,Wallace & Gromit's Grand Adventures Episode 2: The Last Resort,,PC,Telltale Games,Telltale Games,6.8,,,,,,,,,2009-05-06 00:00:00,N/A
4819,Wallace & Gromit's Grand Adventures Episode 2: The Last Resort,,XBL,Telltale Games,Telltale Games,6.8,,,,,,,,,2009-11-04 00:00:00,N/A
4820,Wallace & Gromit's Grand Adventures Episode 3: Muzzled!,,PC,Telltale Games,Telltale Games,7.3,8.0,,,,,,,,2009-06-16 00:00:00,N/A
4821,Wallace & Gromit's Grand Adventures Episode 3: Muzzled!,,XBL,Telltale Games,Telltale Games,7.3,,,,,,,,,2009-11-04 00:00:00,N/A
4822,Wallace & Gromit's Grand Adventures Episode 4: The Bogey Man,,PC,Telltale Games,Telltale Games,,,,,,,,,,2009-07-29 00:00:00,N/A
4823,Wallace & Gromit's Grand Adventures Episode 4: The Bogey Man,,XBL,Telltale Games,Telltale Games,,,,,,,,,,2009-11-04 00:00:00,N/A
4824,Walt Disney Pictures Presents: Dinosaur,,GB,Ubisoft,Digital Eclipse,,,,,,,,,,2000-05-19 00:00:00,N/A
4825,Wan Wan Meitantei,,GBA,Culture Brain,Culture Brain,,,,,,,,,,2003-12-19 00:00:00,N/A
4826,Wand of Fortune Twin Pack,,PS2,Idea Factory,Idea Factory,,,,,,,,,,2010-02-25 00:00:00,N/A
4827,Wangan Dream,,PC,Dreams,Dreams,,,,,,,,,,1999-08-06 00:00:00,N/A
4828,Wangan Trial Love,,SAT,Victor Interactive,Victor Interactive Software,,,,,,,,,,1998-04-02 00:00:00,N/A
4829,Wanko de Kururin! Wankuru,,GBA,MTO,MTO,,,,,,,,,,2004-06-25 00:00:00,N/A
4830,Wanko Mix,,GBA,TDK Core,TDK Core,,,,,,,,,,2004-12-16 00:00:00,N/A
4831,Wanted: A Wild Western Adventure,,PC,The Adventure Company,Revistonic,,,,,,,,,,2004-10-03 00:00:00,N/A
4832,Warriors of Might and Magic,,GB,3DO,Climax Group,,,,,,,,,,2000-12-22 00:00:00,N/A
4833,Water Closet: The Forbidden Chamber,,PC,Peach Princess,Will,,,,,,,,,,2001-07-01 00:00:00,N/A
4834,Waurau Salesman,,SCD,Sega,Sega,,,,,,,,,,1993-09-17 00:00:00,N/A
4835,Wayne's World,,PC,Capstone Software,Capstone Software,,,,,,,,,,1993-01-01 00:00:00,N/A
4836,Wayward Manor,,OSX,"Moonshark, Inc.","Moonshark, Inc.",,,,,,,,,,2014-07-15 00:00:00,2018-08-11 00:00:00
4837,Wayward Manor,,PC,"Moonshark, Inc.","Moonshark, Inc.",,,,,,,,,,2014-07-15 00:00:00,2018-08-11 00:00:00
4838,We Love JUGGLER,,PSP,Kita Denshi,Kita Denshi,,,,,,,,,,2010-03-18 00:00:00,N/A
4839,Web Mystery: Yochi Yume o Kenru Neko,,DC,Mebius,Mebius,,,,,,,,,,1999-04-22 00:00:00,N/A
4840,What Makes You Tick: A Stitch in Time,,PC,Unknown,Lassie Games,,,,,,,,,,2010-09-09 00:00:00,N/A
4841,What Remains of Edith Finch,,PS4,Unknown,Giant Sparrow,,8.9,,,,,,,,2017-04-25 00:00:00,2019-03-02 00:00:00
4842,What's Shenmue,,DC,Sega,Sega-AM2,,,,,,,,,,1999-08-05 00:00:00,N/A
4843,Where in the World is Carmen Sandiego?,,SNES,Hi Tech Expressions,EA Canada,,,,,,,,,,1993-06-01 00:00:00,N/A
4844,Where in the World is Carmen Sandiego?,,MS,Parker Bros.,Parker Bros.,,,,,,,,,,1989-01-01 00:00:00,N/A
4845,Where in the World is Carmen Sandiego?,,GEN,Electronic Arts,EA Canada,,,,,,,,,,1992-01-01 00:00:00,N/A
4846,Where in the World is Carmen Sandiego?,,PCE,Pack-In-Video,Office Koukan,,,,,,,,,,1990-03-30 00:00:00,N/A
4847,Where in the World is Carmen Sandiego? Mystery at the End of the World,,DS,Mindscape,Strass Productions,,,,,,,,,,2009-02-18 00:00:00,N/A
4848,Where's Waldo? The Fantastic Journey,,PC,Ubisoft,Classic Media Distribution Limited,,,,,,,,,,2009-09-22 00:00:00,N/A
4849,Where's Waldo? The Fantastic Journey Travel Pack 1,,DSiW,Ludia,Classic Media Distribution Limited,,,,,,,,,,2010-08-27 00:00:00,N/A
4850,Where's Waldo? The Fantastic Journey Travel Pack 1,,WW,Ludia,Classic Media Distribution Limited,,,,,,,,,,2011-03-25 00:00:00,N/A
4851,Where's Waldo? The Fantastic Journey Travel Pack 2,,WW,Ludia,Classic Media Distribution Limited,,,,,,,,,,2011-04-15 00:00:00,N/A
4852,Where's Waldo? The Fantastic Journey Travel Pack 2,,DSiW,Ludia,Classic Media Distribution Limited,,,,,,,,,,2010-09-03 00:00:00,N/A
4853,Where's Waldo? The Fantastic Journey Travel Pack 3,,DSiW,Ludia,Classic Media Distribution Limited,,,,,,,,,,2010-09-10 00:00:00,N/A
4854,Where's Waldo? The Fantastic Journey Travel Pack 3,,WW,Ludia,Classic Media Distribution Limited,,,,,,,,,,2011-05-06 00:00:00,N/A
4855,White Album,,PC,Leaf,Leaf,,,,,,,,,,1998-05-01 00:00:00,N/A
4856,White Breath,,PC,F&C,F&C,,,,,,,,,,2004-07-23 00:00:00,N/A
4857,White Breath: Kizuna,,PS2,KID,KID Corporation,,,,,,,,,,2006-11-22 00:00:00,N/A
4858,White Breath: Perfect Edition,,PSP,GN Software,GN Software,,,,,,,,,,2010-09-02 00:00:00,N/A
4859,White Breath: Perfect Edition+,,PC,F&C,F&C,,,,,,,,,,2011-04-28 00:00:00,N/A
4860,White Heaven,,PC,Unknown,JEWEL MASTER,,,,,,,,,,2011-08-12 00:00:00,N/A
4861,White Night,,OSX,Rebellion Developments / Saffire,Rebellion Developments / Saffire,,,,,,,,,,2015-01-01 00:00:00,N/A
4862,White Night,,PC,Rebellion Developments / Saffire,Rebellion Developments / Saffire,,,,,,,,,,2015-01-01 00:00:00,N/A
4863,White Princess the Second,,PS2,KID,KID Corporation,,,,,,,,,,2005-08-25 00:00:00,N/A
4864,Wide de Portable P,,PSP,Unknown,Gametech,,,,,,,,,,N/A,N/A
4865,WiLD,,PS4,Sony Interactive Entertainment,Wild Sheep Studio,,,,,,,,,,2020-12-31 00:00:00,2018-07-19 00:00:00
4866,Will O' Wisp,,PS2,Idea Factory,Idea Factory,,,,,,,,,,2007-09-06 00:00:00,N/A
4867,Wind: a Breath of Heart,,PC,Minor I,Minor I,,,,,,,,,,2002-04-19 00:00:00,N/A
4868,Wind: a Breath of Heart,,DC,Alchemist,Alchemist,,,,,,,,,,2003-01-30 00:00:00,N/A
4869,Wind: a Breath of Heart,,PS2,Alchemist,Alchemist,,,,,,,,,,2003-12-18 00:00:00,N/A
4870,Wind: a breath of heart - Re-gratitude,,PC,Minor I,Minor I,,,,,,,,,,2004-11-05 00:00:00,N/A
4871,Winx Club: Believix in You!,,DS,Namco Bandai,Rainbow S.p.A.,,,,,,,,,,2009-11-20 00:00:00,N/A
4872,Wirehead,,SCD,Sega,The Code Monkeys,,,,,,,,,,1995-01-01 00:00:00,N/A
4873,Wishbringer,,PC,Infocom,"Infocom, Inc.",,,,,,,,,,1985-01-01 00:00:00,N/A
4874,Witches & Vampires: Ghost Pirates of Ashburry,,DS,DTP Entertainment,City Interactive,,,,,,,,,,2010-04-29 00:00:00,N/A
4875,With You: Mitsumeteitai,,SAT,NEC Interchannel,Stack,,,,,,,,,,1999-07-29 00:00:00,N/A
4876,With You: Mitsumeteitai,,WS,Cocktail Soft,Cocktail Soft,,,,,,,,,,2001-01-25 00:00:00,N/A
4877,With You: Mitsumeteitai,,PC,Cocktail Soft,Cocktail Soft,,,,,,,,,,1998-09-11 00:00:00,N/A
4878,Wizardology,,DS,Unknown,Double Six,,,,,,,,,,2020-12-31 00:00:00,N/A
4879,Wizardology,,Wii,Unknown,Double Six,,,,,,,,,,2020-12-31 00:00:00,N/A
4880,Wizardology,,PC,Unknown,Double Six,,,,,,,,,,1970-01-01 00:00:00,N/A
4881,Wizardry Nemesis,,SAT,Shouei,Thunder Stone Japan,,,,,,,,,,1998-01-22 00:00:00,N/A
4882,Women's Murder Club: A Darker Shade of Grey,,PC,Elephant Entertainment,Oberon Media,,,,,,,,,,2009-03-16 00:00:00,N/A
4883,Wonder Boy III: The Dragon's Trap,,MS,Sega,Westone Bit Entertainment,,,,,,,,,,1989-01-01 00:00:00,N/A
4884,Wonder Boy III: The Dragon's Trap,,VC,Sega,Westone Bit Entertainment,,,,,,,,,,2009-11-09 00:00:00,N/A
4885,Wonder Boy in Monster Land,,MS,Sega,Westone Bit Entertainment,,,,,,,,,,1988-01-01 00:00:00,N/A
4886,Wonder Boy in Monster Land,,VC,Sega,Westone Bit Entertainment,,,,,,,,,,2009-01-26 00:00:00,N/A
4887,Wonder Boy: The Dragon's Trap,,GG,Sega,Westone Bit Entertainment,,,,,,,,,,1992-01-01 00:00:00,N/A
4888,Woodruff and The Schnibble of Azimuth,,PC,Sierra Entertainment,Sierra On-Line,,,,,,,,,,1994-01-01 00:00:00,N/A
4889,Woolfe: The Red Hood Diaries,,PS4,GriN Multimedia,GriN Multimedia,,,,,,,,,,2020-12-31 00:00:00,N/A
4890,Woolfe: The Red Hood Diaries,,XOne,GriN Multimedia,GriN Multimedia,,,,,,,,,,2020-12-31 00:00:00,N/A
4891,Woolfe: The Red Hood Diaries,,PC,GriN Multimedia,GriN Multimedia,,,,,,,,,,2015-03-17 00:00:00,N/A
4892,WORLD END ECONOMiCA,,OSX,Sekai Project,Spicy Tails,,,,,,,,,,2014-05-05 00:00:00,2018-08-10 00:00:00
4893,WORLD END ECONOMiCA,,PC,Sekai Project,Spicy Tails,,,,,,,,,,2014-05-05 00:00:00,2018-08-10 00:00:00
4894,WORLD END ECONOMiCA,,Linux,Sekai Project,Spicy Tails,,,,,,,,,,2014-05-05 00:00:00,2018-08-10 00:00:00
4895,World Wide Love! Sekai Seifuku Kanojo Fan Disc,,PC,Navel,Navel,,,,,,,,,,2011-10-28 00:00:00,N/A
4896,Worldly,,WinP,Unknown,Unknown,,,,,,,,,,2014-07-15 00:00:00,N/A
4897,Wyv and Keep: The Temple of the Lost Idol,,PC,Unknown,Unknown,,,,,,,,,,2014-08-08 00:00:00,N/A
4898,X-Change,,PC,Peach Princess,Crowd,,,,,,,,,,2001-03-09 00:00:00,N/A
4899,X-Change 2,,PC,Peach Princess,Crowd,,,,,,,,,,2003-06-03 00:00:00,N/A
4900,X-Change 2 R,,PC,Crowd,Crowd,,,,,,,,,,2004-10-15 00:00:00,N/A
4901,X-Change 3,,PC,Peach Princess,Crowd,,,,,,,,,,2006-07-18 00:00:00,N/A
4902,X-Change Alternative 2: Kimi no Hitomi ni Utsurukimi,,PC,Crowd,Crowd,,,,,,,,,,2008-09-26 00:00:00,N/A
4903,X-Change Box! 2,,PC,Crowd,Crowd,,,,,,,,,,2005-10-21 00:00:00,N/A
4904,X-Change R,,PC,Crowd,Crowd,,,,,,,,,,2004-10-01 00:00:00,N/A
4905,Y: The Case of John Yesterday,,PC,Unknown,Pendulo Studios,,,,,,,,,,N/A,N/A
4906,Yakouchuu,,SNES,Athena,Athena,,,,,,,,,,1995-06-16 00:00:00,N/A
4907,Yakouchuu GB,,GB,Athena,Athena,,,,,,,,,,1999-10-22 00:00:00,N/A
4908,Yakouchuu II: Satsujin Kouru,,N64,Athena,Athena,,,,,,,,,,1999-10-22 00:00:00,N/A
4909,Yaku: Yuujou Dangi,,PS,Idea Factory,Idea Factory,,,,,,,,,,1996-01-13 00:00:00,N/A
4910,Yamamura Misa Suspense: Kyoto Kurama Sansou Satsujin Jiken,,3DO,Pack-In-Video,Tikipod,,,,,,,,,,1994-03-20 00:00:00,N/A
4911,Yamato Nadeshiko o Sagase,,PC,Unknown,Chiffon,,,,,,,,,,2000-11-23 00:00:00,N/A
4912,Yamiyo ni Sasayaku: Meitantei Kyouichirou Sagara,,PS2,Idea Factory,Idea Factory,,,,,,,,,,2006-02-09 00:00:00,N/A
4913,Yarisugi Itazura! Swimming School,,PC,Unknown,Rocket18 Icecream,,,,,,,,,,2011-08-12 00:00:00,N/A
4914,Yarudora Portable: Blood The Last Vampire,,PSP,Sony Computer Entertainment,SCEI,,,,,,,,,,2006-01-26 00:00:00,N/A
4915,Yarudora Portable: Double Cast,,PSP,Sony Computer Entertainment,SCE,,,,,,,,,,2005-07-28 00:00:00,N/A
4916,Yarudora Portable: Kisetsu o Dakishimete,,PSP,Sony Computer Entertainment,SCEI,,,,,,,,,,2005-07-28 00:00:00,N/A
4917,Yarudora Portable: Sampaguita,,PSP,Sony Computer Entertainment,SCEI,,,,,,,,,,2005-07-28 00:00:00,N/A
4918,Yarudora Portable: Yukiwari no Hana,,PSP,Sony Computer Entertainment,SCEI,,,,,,,,,,2005-07-28 00:00:00,N/A
4919,Yarudora Series Vol.3: Sampaguita,,PS,Sony Computer Entertainment,Sugar & Rockets,,,,,,,,,,1998-10-15 00:00:00,N/A
4920,Yarudora Series Vol.4: Yukiwari no Hana,,PS,Sony Computer Entertainment,Sugar & Rockets,,,,,,,,,,1998-11-26 00:00:00,N/A
4921,Yellow Brick Road,,PS,Acclaim Entertainment,Acclaim,,,,,,,,,,1996-08-30 00:00:00,N/A
4922,Yin-Yang! Another X-Change,,PC,Peach Princess,Crowd,,,,,,,,,,2006-12-15 00:00:00,N/A
4923,Yo-Jin-Bo: Unmei no Freude,,PS2,TwoFive,TwoFive,,,,,,,,,,2006-10-26 00:00:00,N/A
4924,Yoshia no Oka de Nekoronde...,,DC,Naxat Soft,Naxat Soft,,,,,,,,,,2001-12-20 00:00:00,N/A
4925,Yoshimoto Muchicco Dai-kessen,,PS,Sony Music Entertainment,Polygon Magic,,,,,,,,,,1999-09-30 00:00:00,N/A
4926,Yottsu Ha no Clover,,PC,Iridium,Iridium,,,,,,,,,,2002-12-06 00:00:00,N/A
4927,Your Memories Off: Girl's Style,,PS2,5pb,5pb. Games,,,,,,,,,,2008-01-31 00:00:00,N/A
4928,Yu-No,,SAT,Elf,Elf,,,,,,,,,,1997-12-04 00:00:00,N/A
4929,Yukawa Moto Senmu no Okatara Ikushi,,DC,Sega,Smilebit,,,,,,,,,,1999-03-20 00:00:00,N/A
4930,Yuki Katari,,DC,Takuyo,Takuyo,,,,,,,,,,2002-12-26 00:00:00,N/A
4931,Yukiuta,,PC,Survive,Survive,,,,,,,,,,2003-12-19 00:00:00,N/A
4932,Yume Nikki,,PC,Unknown,Pride,,,,,,,,,,2000-12-15 00:00:00,N/A
4933,Yume no Tsubasa: Fate of Heart,,DC,KID,KID,,,,,,,,,,2001-07-26 00:00:00,N/A
4934,Yumeria,,PS2,Namco,Namco,,,,,,,,,,2003-04-24 00:00:00,N/A
4935,Yumimi Mix,,SCD,Game Arts,Game Arts,,,,,,,,,,1993-01-29 00:00:00,N/A
4936,Yumimi Mix Remix,,SAT,Game Arts,Game Arts,,,,,,,,,,1995-07-28 00:00:00,N/A
4937,Yuuin no Toriko,,PC,Black Package,Black Package,,,,,,,,,,1999-10-22 00:00:00,N/A
4938,Yuukyou Gangu Rebirth,,PC,Nigred,Nigred,,,,,,,,,,2005-02-25 00:00:00,N/A
4939,Zak McKracken and the Alien Mindbenders,,PC,LucasArts,Lucasfilm Games,,,,,,,,,,1988-01-01 00:00:00,N/A
4940,Zeccho Spiral!!,,PC,Unknown,ALL-TiME,,,,,,,,,,2011-08-05 00:00:00,N/A
4941,Zelda II: The Adventure of Link,,VC,Nintendo,Nintendo EAD,,,,,,,,,,2007-06-04 00:00:00,N/A
4942,Zero Escape The Nonary Games,,PC,Aksys Games,Spike Chunsoft,,,,,,,,,,2017-03-24 00:00:00,2018-09-19 00:00:00
4943,Zero Escape: Zero Time Dilemma,,PC,Aksys Games,Chime,,,,,,,,,,2016-06-30 00:00:00,2018-07-03 00:00:00
4944,Zero One,,GBA,Fuuki,Fuuki,,,,,,,,,,2003-04-24 00:00:00,N/A
4945,Zero One SP,,GBA,Fuuki,Fuuki,,,,,,,,,,2004-04-29 00:00:00,N/A
4946,Zero Time Dilemma,,3DS,Aksys Games,Chime,,,,,,,,,,2016-06-28 00:00:00,2018-07-26 00:00:00
4947,Zettai Zetsumei Den Chara Suji-San,,GBA,Kids Station,Kids Station,,,,,,,,,,2004-07-16 00:00:00,N/A
4948,Zettai Zetsumei Toshi 4: Summer Memories,,PS3,Unknown,Irem Software Engineering,,,,,,,,,,N/A,N/A
4949,Zoda's Revenge: StarTropics II,,VC,Nintendo,Nintendo IRD,,,,,,,,,,2008-12-29 00:00:00,N/A
4950,Zoda's Revenge: StarTropics II,,NES,Nintendo,Nintendo IRD,,,,,,,,,,1994-03-01 00:00:00,N/A
4951,Zoey 101,,GBA,THQ,Barking Lizards,,,,,,,,,,2007-03-02 00:00:00,N/A
4952,Zork I,,PC,Infocom,Infocom,,,,,,,,,,1980-01-01 00:00:00,N/A
4953,Zork II: The Wizard of Frobozz,,PC,Infocom,Infocom,,,,,,,,,,1981-01-01 00:00:00,N/A
4954,Zork III: The Dungeon Master,,PC,Infocom,Infocom,,,,,,,,,,1982-08-18 00:00:00,N/A
4955,Zork Nemesis,,PC,Activision,Activision,,,,,,,,,,1996-02-29 00:00:00,N/A
4956,Zork Quest: Assault on Egreth Castle,,PC,Infocom,"Tom Snyder Productions, Inc.",,,,,,,,,,1988-01-01 00:00:00,N/A
4957,Zork Quest: The Crystal of Doom,,PC,Infocom,"Tom Snyder Productions, Inc.",,,,,,,,,,1989-01-01 00:00:00,N/A
4958,Zork Zero: The Revenge of Megaboz,,PC,Infocom,Infocom,,,,,,,,,,1988-01-01 00:00:00,N/A
4959,Zork: Grand Inquisitor,,PC,Activision,Activision,,,,,,,,,,1997-10-31 00:00:00,N/A
4960,Zork: The Great Underground Empire,,PC,Infocom,"Infocom, Inc.",,,,,,,,,,1982-12-01 00:00:00,N/A
4961,Zwei Worter,,PC,Clock Up,Team DYO,,,,,,,,,,2007-04-27 00:00:00,N/A
4962,Zyklus,,PC,F&C,F&C,,,,,,,,,,2003-04-30 00:00:00,N/A
4963,_summer ##,,PS2,GN Software,GN Software,,,,,,,,,,2006-08-24 00:00:00,N/A
4964,The Dark Pictures: Man of Medan,,PS4,Bandai Namco Entertainment,Bandai Namco,,,,,,,,,,2019-08-30 00:00:00,2019-04-12 00:00:00
4965,The Dark Pictures: Man of Medan,,PC,Bandai Namco Entertainment,Bandai Namco,,,,,,,,,,2019-08-30 00:00:00,2019-04-12 00:00:00
4966,The Dark Pictures: Man of Medan,,XOne,Bandai Namco Entertainment,Bandai Namco,,,,,,,,,,2019-08-30 00:00:00,2019-04-12 00:00:00
4967,The Infectious Madness of Doctor Dekker,,NS,Wales Interactive Ltd.,D'Avekki Studios Limited,,,,,,,,,,2018-06-05 00:00:00,2018-06-04 00:00:00
4968,The Infectious Madness of Doctor Dekker,,PS4,Wales Interactive Ltd.,D'Avekki Studios Limited,,,,,,,,,,2018-06-05 00:00:00,2018-06-04 00:00:00
4969,The Infectious Madness of Doctor Dekker,,PC,D'Avekki Studios Limited,D'Avekki Studios Limited,,,,,,,,,,2018-05-19 00:00:00,2018-06-04 00:00:00
4970,The Infectious Madness of Doctor Dekker,,XOne,Wales Interactive Ltd.,D'Avekki Studios Limited,7.0,,,,,,,,,2018-06-05 00:00:00,2018-06-04 00:00:00
4971,12 Minutes,,XOne,Annapurna Interactive,Unknown,,,,,,,,,,2020-12-01 00:00:00,2019-06-21 00:00:00
4972,12 Minutes,,PC,Annapurna Interactive,Unknown,,,,,,,,,,2020-12-01 00:00:00,2019-06-21 00:00:00
4973,2064: Read Only Memories,,Linux,MidBoss,MidBoss,,,,,,,,,,2015-10-06 00:00:00,2019-04-13 00:00:00
4974,2064: Read Only Memories,,XOne,MidBoss,MidBoss,,,,,,,,,,2017-01-17 00:00:00,2019-04-13 00:00:00
4975,2064: Read Only Memories,,OSX,MidBoss,MidBoss,,,,,,,,,,2015-10-06 00:00:00,2019-04-13 00:00:00
4976,2064: Read Only Memories INTEGRAL,,NS,MidBoss,MidBoss,,,,,,,,,,2018-07-26 00:00:00,2019-04-13 00:00:00
4977,39 Days to Mars,,NS,It's Anecdotal,It's Anecdotal,,,,,,,,,,2019-05-16 00:00:00,2019-05-14 00:00:00
4978,39 Days to Mars,,PC,It's Anecdotal,It's Anecdotal,,,,,,,,,,2018-04-25 00:00:00,2019-05-14 00:00:00
4979,39 Days to Mars,,XOne,It's Anecdotal,It's Anecdotal,,,,,,,,,,2019-06-02 00:00:00,2019-05-14 00:00:00
4980,A Hole New World,,NS,Dolores Entertainment SL,Mad Gear Games,,,,,,,,,,2018-03-01 00:00:00,2018-03-23 00:00:00
4981,A Winter's Daydream,,NS,Unknown,Evgeniy Kolpakov,,,,,,,,,,N/A,2019-10-06 00:00:00
4982,A Winter's Daydream,,PSV,Unknown,Evgeniy Kolpakov,7.0,,,,,,,,,N/A,2019-10-06 00:00:00
4983,A Winter's Daydream,,PC,Unknown,Evgeniy Kolpakov,,,,,,,,,,N/A,2019-10-06 00:00:00
