Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
3071,Tiny Toon Adventures: Buster's Hidden Treasure,,GEN,Konami,Konami,,,,,,,,,,1993-01-01 00:00:00,N/A
3072,Titus the Fox,,GB,Titus,Aqua Pacific,,,,,,,,,,1993-06-01 00:00:00,N/A
3073,Titus the Fox (GBC),,GB,Titus,Aqua Pacific,,,,,,,,,,2000-11-01 00:00:00,N/A
3074,Toast Time,,PC,Force Of Habit,Force Of Habit,,,,,,,,,,2014-08-27 00:00:00,N/A
3075,Tobe's Vertical Adventure,,PC,Unknown,Secret Base,,8.0,,,,,,,,2011-07-18 00:00:00,N/A
3076,Tobe's Vertical Adventure,,XBL,Microsoft,rayteoactive,,,,,,,,,,2010-01-05 00:00:00,N/A
3077,ToeJam & Earl in Panic on Funkotron,,PC,Sega,Sega,,,,,,,,,,2011-01-10 00:00:00,N/A
3078,ToeJam & Earl in Panic on Funkotron,,VC,Sega,ToeJam & Earl Productions,,,,,,,,,,2007-06-04 00:00:00,N/A
3079,ToeJam & Earl in Panic on Funkotron,,GEN,Sega,ToeJam & Earl Productions,,,,,,,,,,1993-04-01 00:00:00,N/A
3080,Toki,,Lynx,Atari,Atari,,,,,,,,,,1992-01-01 00:00:00,N/A
3081,Toki: Going Ape Spit,,GEN,Sega,TAD Corporation,,,,,,,,,,1991-01-01 00:00:00,N/A
3082,Tokobot,,PSN,Tecmo,Tecmo,,,,,,,,,,2008-12-17 00:00:00,N/A
3083,Tokobot Plus: Mysteries of the Karakuri,,PS2,Tecmo,Tecmo,,,,,,,,,,2006-10-24 00:00:00,N/A
3084,Tom & Jerry,,SNES,Hi Tech Expressions,Riedel Software,,,,,,,,,,1993-04-01 00:00:00,N/A
3085,Tom & Jerry,,GB,Hi Tech Expressions,Beam Software,,,,,,,,,,1992-10-01 00:00:00,N/A
3086,Tom & Jerry: The Ultimate Game of Cat and Mouse!,,NES,Hi Tech Expressions,Software Creations,,,,,,,,,,1991-12-01 00:00:00,N/A
3087,Tom and Jerry,,GB,Majesco,Morning Star Multimedia,,,,,,,,,,1999-09-27 00:00:00,N/A
3088,Tom and Jerry Tales,,GBA,Warner Bros. Interactive,Sensory Sweep,,,,,,,,,,2006-12-08 00:00:00,N/A
3089,Tom and Jerry: Frantic Antics,,GB,Hi Tech Expressions,Beam Software,,,,,,,,,,1993-10-01 00:00:00,N/A
3090,Tom and Jerry: The Movie,,MS,Sega,Sega,,,,,,,,,,1992-01-01 00:00:00,N/A
3091,Tom and Jerry: The Movie,,GG,Sega,SIMS,,,,,,,,,,1993-01-01 00:00:00,N/A
3092,Tomb Raider starring Lara Croft,,GB,THQ,Core Design Ltd.,,8.1,,,,,,,,2000-06-08 00:00:00,N/A
3093,Tomb Raider: Curse of the Sword,,GB,Activision,Core Design Ltd.,,,,,,,,,,2001-07-01 00:00:00,N/A
3094,Tomba!,,PSN,Unknown,Whoopee Camp,,,,,,,,,,N/A,N/A
3095,Tonic Trouble,,GB,Ubisoft,RFX Interactive,,,,,,,,,,2000-01-01 00:00:00,N/A
3096,Tonic Trouble,,PC,Ubisoft,Ubisoft Montpellier,,,,,,,,,,1999-12-06 00:00:00,N/A
3097,Toonsylvania,,GB,Ubisoft,RFX Interactive,,,,,,,,,,2000-06-01 00:00:00,N/A
3098,Top Hunter,,NG,SNK,SNK Corporation,,,,,,,,,,1994-06-24 00:00:00,N/A
3099,Top Hunter: Roddy & Cathy,,VC,D4 Enterprise,SNK Corporation,,,,,,,,,,2007-12-31 00:00:00,N/A
3100,Top Hunter: Roddy & Cathy (CD),,NG,SNK,SNK Corporation,,,,,,,,,,1994-09-29 00:00:00,N/A
3101,topatoi: spinning through the worlds,,PSN,Boolat Games,Boolat Games,,,,,,,,,,2009-10-15 00:00:00,N/A
3102,topatoi: The Pillar of Skies!,,PSN,Unknown,Boolat Games,,,,,,,,,,N/A,N/A
3103,Total Recall,,NES,Acclaim Entertainment,Interplay,,,,,,,,,,1990-08-01 00:00:00,N/A
3104,Totally Rad,,NES,Jaleco,Jaleco Entertainment,,,,,,,,,,1991-03-01 00:00:00,N/A
3105,Towel Slappin' Pro-Jumper!,,DSiW,Arc System Works,Arc System Works,,,,,,,,,,2010-09-01 00:00:00,N/A
3106,Tower Toppler,,7800,Atari,Triffix Entertainment Inc.,,,,,,,,,,1988-01-01 00:00:00,N/A
3107,Tower Toppler,,VC,Commodore,Triffix Entertainment Inc.,,,,,,,,,,2009-05-04 00:00:00,N/A
3108,Toy Story,,GB,Black Pearl,Tiertex Design Studios,,,,,,,,,,1996-05-01 00:00:00,N/A
3109,Toy Story,,GEN,Disney Interactive Studios,Traveller's Tales,,,,,,,,,,1996-04-26 00:00:00,N/A
3110,Toy Story,,SNES,Capcom,Traveller's Tales,,,,,,,,,,1996-04-25 00:00:00,N/A
3111,Toy Story,,PC,Disney Interactive Studios,Traveller's Tales,,,,,,,,,,1996-10-31 00:00:00,N/A
3112,Toy Story 2,,GB,THQ,Tiertex Design Studios,,,,,,,,,,1999-11-30 00:00:00,N/A
3113,Toy Story 2: Buzz Lightyear to the Rescue!,,PC,Disney Interactive Studios,Traveller's Tales,,,,,,,,,,2000-01-01 00:00:00,N/A
3114,Toy Story 2: Buzz Lightyear to the Rescue!,,DC,Activision,Traveller's Tales,,,,,,,,,,2000-06-30 00:00:00,N/A
3115,Toy Story 2: Buzz Lightyear to the Rescue!,,PSN,Sony Computer Entertainment,Traveller's Tales,,,,,,,,,,2011-03-08 00:00:00,N/A
3116,Trantor: The Last Stormtrooper,,Amig,Probe Entertainment Ltd.,Probe Software,,,,,,,,,,1987-01-01 00:00:00,N/A
3117,Trantor: The Last Stormtrooper,,MSD,Keypunch,Probe Software,,,,,,,,,,1988-01-01 00:00:00,N/A
3118,Trantor: The Last Stormtrooper,,ZXS,Probe Entertainment Ltd.,Probe Software,,,,,,,,,,1987-01-01 00:00:00,N/A
3119,Trantor: The Last Stormtrooper,,AST,Probe Entertainment Ltd.,Probe Software,,,,,,,,,,1988-01-01 00:00:00,N/A
3120,Trantor: The Last Stormtrooper,,MSX,Probe Entertainment Ltd.,Probe Software,,,,,,,,,,1987-01-01 00:00:00,N/A
3121,Trash It,,PS,GT Interactive,Rage Software,,,,,,,,,,1997-07-01 00:00:00,N/A
3122,Trash It,,SAT,GT Interactive,Rage Software,,,,,,,,,,1997-01-01 00:00:00,N/A
3123,Treasure Master,,NES,American Softworks,Software Creations,,,,,,,,,,1991-12-01 00:00:00,N/A
3124,Treasure Treasure: Fortress Forage Extra Edition,,XBL,Microsoft,IshiEiketsu,,,,,,,,,,2010-09-01 00:00:00,N/A
3125,Trine,,PS3,Nobilis,Frozenbyte,,8.2,,,,,,,,2009-10-09 00:00:00,N/A
3126,Trine,,PSN,Nobilis,Frozenbyte,8.3,8.3,,,,,,,,2009-10-22 00:00:00,N/A
3127,Trine 2,,OSX,Frozenbyte,Frozenbyte,,,,,,,,,,2011-12-07 00:00:00,2018-08-30 00:00:00
3128,Trine 2,,PSN,Atlus,Frozenbyte,,,,,,,,,,2011-12-20 00:00:00,N/A
3129,Trine 2,,XBL,Atlus,Frozenbyte,,,,,,,,,,2011-12-21 00:00:00,N/A
3130,Trip World,,3DS,Sunsoft,SunSoft,,,,,,,,,,2011-11-30 00:00:00,N/A
3131,Trip World,,GB,Sunsoft,SunSoft,,,,,,,,,,1993-01-01 00:00:00,N/A
3132,Trojan,,NES,Capcom,Capcom,,,,,,,,,,1987-02-01 00:00:00,N/A
3133,Tuffy the Corgi and the Tower of Bones,,PSV,Action Button Entertainment LLC,Action Button Entertainment LLC,,,,,,,,,,2014-06-24 00:00:00,N/A
3134,Turok 2: Seeds of Evil,,GB,Acclaim Entertainment,Bit Managers,,,,,,,,,,1998-12-31 00:00:00,N/A
3135,Turok: Battle of the Bionosaurs,,GB,Acclaim Entertainment,Bit Managers,,,,,,,,,,1998-08-06 00:00:00,N/A
3136,Turrican,,GEN,Accolade,The Code Monkeys,,,,,,,,,,1991-01-01 00:00:00,N/A
3137,Turrican,,GB,Accolade,The Code Monkeys,,,,,,,,,,1991-11-01 00:00:00,N/A
3138,Turrican,,PCE,Ballistic,The Code Monkeys,,,,,,,,,,1991-08-01 00:00:00,N/A
3139,Turtle Casino,,XBL,Microsoft,X25 Entertainment,,,,,,,,,,2011-08-02 00:00:00,N/A
3140,Tweety's High-Flying Adventure,,GB,Kemco,Kemco,,,,,,,,,,2000-11-01 00:00:00,N/A
3141,Twin 2 Pack: Sonic CD/Sonic & Knuckles Collection,,PC,Activision,Sonic Team,,,,,,,,,,2007-02-01 00:00:00,N/A
3142,Twin Blades,,PSN,Sanuk Games,Sanuk Games,,,,,,,,,,2011-02-22 00:00:00,N/A
3143,Ufouria: The Saga,,NES,Sunsoft,SunSoft,,,,,,,,,,1992-11-19 00:00:00,N/A
3144,Ufouria: The Saga,,WiiU,Sunsoft,SunSoft,,,,,,,,,,2014-07-24 00:00:00,N/A
3145,Ufouria: The Saga,,VC,Sunsoft,SunSoft,,,,,,,,,,2010-08-23 00:00:00,N/A
3146,Ultimate Ghosts 'n Goblins,,PSN,Capcom,Capcom,,,,,,,,,,2009-01-15 00:00:00,N/A
3147,Ultraman Tiga & Ultraman Dyna: New Generations,,PS,Bandai,Bandai,,,,,,,,,,1998-07-16 00:00:00,N/A
3148,Universal Soldier,,GB,Accolade,The Code Monkeys,,,,,,,,,,1992-12-01 00:00:00,N/A
3149,Universal Soldier,,GEN,Ballistic,The Code Monkeys,,,,,,,,,,1992-01-01 00:00:00,N/A
3150,Unravel,,XOne,Electronic Arts,ColdWood Interactive,,,,,,,,,,2016-02-09 00:00:00,N/A
3151,Unravel,,PS4,Electronic Arts,ColdWood Interactive,,,,,,,,,,2016-02-09 00:00:00,N/A
3152,Unravel,,PC,Electronic Arts,ColdWood Interactive,,,,,,,,,,2016-02-09 00:00:00,N/A
3153,URA KAITEN PATISSIER,,XBL,Microsoft,DK Alpla,,,,,,,,,,2009-10-12 00:00:00,N/A
3154,Urusei Yatsura: Lum no Wedding Bell,,NES,Jaleco,TOSE Software,,,,,,,,,,1986-10-23 00:00:00,N/A
3155,Valis,,GEN,Renovation,Riot,,,,,,,,,,1991-01-01 00:00:00,N/A
3156,Valis II,,PCE,NEC,Nippon Telenet,,,,,,,,,,1990-01-01 00:00:00,N/A
3157,Valis II,,PSN,Hudson Soft,Nippon Telenet,,,,,,,,,,2011-03-16 00:00:00,N/A
3158,Valis III,,PCE,Turbo Technologies,Telenet Japan,,,,,,,,,,1992-01-01 00:00:00,N/A
3159,Valis III,,GEN,Renovation,Telenet Japan,,,,,,,,,,1991-01-01 00:00:00,N/A
3160,Valis IV,,PCE,Nippon Telenet,Nippon Telenet,,,,,,,,,,1991-08-23 00:00:00,N/A
3161,Vampire: Master of Darkness,,GG,Sega,SIMS,,,,,,,,,,1993-11-04 00:00:00,N/A
3162,Vectorman,,VC,Sega,Blue Sky Software,,,,,,,,,,2008-09-22 00:00:00,N/A
3163,Vectorman,,PC,Sega,Sega,,,,,,,,,,2010-06-01 00:00:00,N/A
3164,Vectorman,,GEN,Sega,Blue Sky Software,,,,,,,,,,1995-01-01 00:00:00,N/A
3165,Vectorman 2,,GEN,Sega,Blue Sky Software,,,,,,,,,,1996-11-15 00:00:00,N/A
3166,Virtual Boy Wario Land,,VB,Nintendo,Nintendo R&D1,,,,,,,,,,1995-11-27 00:00:00,N/A
3167,Volchaos,,XBL,Microsoft,Fun Infused Games,,,,,,,,,,2011-11-30 00:00:00,N/A
3168,VVVVVV,,3DS,Unknown,Nicalis,,,,,,,,,,2011-12-29 00:00:00,N/A
3169,Wacky Races,,NES,Atlus,Atlus Co.,,,,,,,,,,1992-05-01 00:00:00,N/A
3170,Wai Wai World 2: SOS!! Paseri Jou,,NES,Konami,Konami,,,,,,,,,,1991-01-05 00:00:00,N/A
3171,Wallace & Gromit in Project Zoo,,PC,BAM! Entertainment,Frontier Developments,,,,,,,,,,2003-10-31 00:00:00,N/A
3172,Walt Disney Pictures Presents Enchanted: Once Upon Andalasia,,GBA,Disney Interactive Studios,Artificial Mind and Movement,,,,,,,,,,2007-11-15 00:00:00,N/A
3173,Walt Disney Pictures Presents The Santa Clause 3: The Escape Clause,,GBA,Buena Vista,1st Playable Productions,,,,,,,,,,2006-10-19 00:00:00,N/A
3174,Walt Disney's Alice in Wonderland,,GB,Nintendo,Digital Eclipse,,,,,,,,,,2000-10-04 00:00:00,N/A
3175,Walt Disney's The Jungle Book,,GG,Virgin Interactive,Syrox Developments,,,,,,,,,,1994-01-01 00:00:00,N/A
3176,Walt Disney's The Jungle Book,,SNES,Virgin Interactive,Virgin Interactive,,,,,,,,,,1994-08-01 00:00:00,N/A
3177,Walt Disney's The Jungle Book,,MS,Virgin Interactive,Syrox Developments,,,,,,,,,,1993-01-01 00:00:00,N/A
3178,Walt Disney's The Jungle Book: Mowgli's Wild Adventure,,GB,Ubisoft,Ubisoft,,,,,,,,,,2000-11-20 00:00:00,N/A
3179,Wardner,,GEN,"Mentrix Software, Inc.",Toaplan,,,,,,,,,,1991-04-25 00:00:00,N/A
3180,Way In Dusk,,DS,Unknown,Elephant Games,,,,,,,,,,N/A,N/A
3181,Wayne's World,,GEN,THQ,Gray Matter,,,,,,,,,,1993-02-18 00:00:00,N/A
3182,Wayne's World,,SNES,THQ,Gray Matter,,,,,,,,,,1993-04-01 00:00:00,N/A
3183,Wayne's World,,GB,THQ,Radical Entertainment,,,,,,,,,,1993-11-01 00:00:00,N/A
3184,Wayne's World,,NES,THQ,Radical Entertainment,,,,,,,,,,1993-11-01 00:00:00,N/A
3185,We're Back! A Dinosaur's Story,,SNES,Hi Tech Expressions,Visual Concepts,,,,,,,,,,1993-11-01 00:00:00,N/A
3186,We're Back! A Dinosaur's Story,,GB,Hi Tech Expressions,Beam Software,,,,,,,,,,1993-10-01 00:00:00,N/A
3187,Welcome to Mexico,,XBL,Microsoft,Angelo Pelini,,,,,,,,,,2009-02-28 00:00:00,N/A
3188,Wendy: Every Witch Way,,GB,TDK Mediactive,WayForward Technologies,,,,,,,,,,2001-08-28 00:00:00,N/A
3189,Werewolf: The Last Warrior,,NES,Data East,Takara,,,,,,,,,,1990-01-01 00:00:00,N/A
3190,Who is God,,XBL,Microsoft,Magiko Gaming,,,,,,,,,,2011-08-02 00:00:00,N/A
3191,Whomp 'Em,,NES,Jaleco,Jaleco Entertainment,,,,,,,,,,1991-03-01 00:00:00,N/A
3192,Widget,,NES,Atlus,Zodiac Entertainment,,,,,,,,,,1992-11-01 00:00:00,N/A
3193,Widget's Odyssey,,PSN,Frima Studio,Frima Studio,,,,,,,,,,2010-07-06 00:00:00,N/A
3194,Widget's Odyssey 1 and 2,,PSN,Frima Studio,Frima Studio,,,,,,,,,,2011-02-09 00:00:00,N/A
3195,Widget's Odyssey 2,,PSN,Frima Studio,Frima Studio,,,,,,,,,,2010-08-03 00:00:00,N/A
3196,Wik & The Fable of Souls,,PC,High Horse Entertainment,Reflexive Entertainment,,,,,,,,,,2004-09-14 00:00:00,N/A
3197,Wik & The Fable of Souls,,XBL,Microsoft,Reflexive Entertainment,,7.8,,,,,,,,2005-12-15 00:00:00,N/A
3198,Wipeout 2 (Mobile),,And,Activision,Activision,,,,,,,,,,2014-08-28 00:00:00,N/A
3199,Wiz 'n' Liz,,GEN,Psygnosis,Raising Hell Productions,,,,,,,,,,1993-01-01 00:00:00,N/A
3200,Wizards & Warriors,,NES,Acclaim Entertainment,Rare Ltd.,,,,,,,,,,1987-12-01 00:00:00,N/A
3201,Wolfchild,,GEN,JVC,Core Design Ltd.,,,,,,,,,,1993-01-01 00:00:00,N/A
3202,Wolfchild,,GG,Virgin Interactive,Core Design Ltd.,,,,,,,,,,1993-01-01 00:00:00,N/A
3203,Wolfchild,,MS,Virgin Interactive,Core Design Ltd.,,,,,,,,,,1993-01-01 00:00:00,N/A
3204,Wolfchild,,SCD,JVC,Core Design Ltd.,,,,,,,,,,1993-01-18 00:00:00,N/A
3205,Wolfchild,,SNES,Virgin Interactive,Core Design Ltd.,,,,,,,,,,1993-06-01 00:00:00,N/A
3206,Wolverine: Adamantium Rage,,GEN,Acclaim Entertainment,Teeny Weeny Games,,,,,,,,,,1994-01-01 00:00:00,N/A
3207,Wolverine: Adamantium Rage,,SNES,LJN,Bits Studios,,,,,,,,,,1994-01-01 00:00:00,N/A
3208,Wonder Boy,,VC,Sega,Sega,,,,,,,,,,2008-03-31 00:00:00,N/A
3209,Wonder Boy,,MS,Sega,Sega,,,,,,,,,,1987-01-01 00:00:00,N/A
3210,Wonder Boy in Monster Land (Arcade),,VC,Sega,Westone Bit Entertainment,,,,,,,,,,2011-06-21 00:00:00,N/A
3211,Wonder Boy in Monster Land (Arcade),,PSN,Unknown,Westone Bit Entertainment,,,,,,,,,,N/A,N/A
3212,Wonder Boy in Monster World,,MS,Sega,Westone Bit Entertainment,,,,,,,,,,1993-01-01 00:00:00,N/A
3213,Wonder Boy in Monster World,,PSN,Unknown,Westone Bit Entertainment,,,,,,,,,,N/A,N/A
3214,Wonder Boy in Monster World,,GEN,Sega,Westone Bit Entertainment,,,,,,,,,,1992-01-01 00:00:00,N/A
3215,Wonder Boy in Monster World,,VC,Nintendo,Westone Bit Entertainment,,,,,,,,,,2007-04-23 00:00:00,N/A
3216,Wonder Boy in Monster World IV,,XBL,Unknown,Westone Bit Entertainment,,,,,,,,,,N/A,N/A
3217,Wonder Boy in Monster World IV,,VC,Unknown,Westone Bit Entertainment,,,,,,,,,,N/A,N/A
3218,Wonder Boy in Monster World IV,,PSN,Unknown,Westone Bit Entertainment,,,,,,,,,,N/A,N/A
3219,Wonder Boy: The Dragon's Trap (Remake),,XOne,DotEmu,Lizardcube,,,,,,,,,,2017-04-18 00:00:00,2018-08-10 00:00:00
3220,Wonder Boy: The Dragon's Trap (Remake),,Linux,DotEmu,Lizardcube,,,,,,,,,,2017-07-18 00:00:00,2018-08-10 00:00:00
3221,Wonder Boy: The Dragon's Trap (Remake),,PC,DotEmu,Lizardcube,,,,,,,,,,2017-07-18 00:00:00,2018-08-10 00:00:00
3222,Wonder Boy: The Dragon's Trap (Remake),,OSX,DotEmu,Lizardcube,,,,,,,,,,2017-07-18 00:00:00,2018-08-10 00:00:00
3223,Wonder Dog,,SCD,JVC,Core Design Ltd.,,,,,,,,,,1992-01-01 00:00:00,N/A
3224,Wondership Q,,PS4,Cygames,Miracle Positive,,,,,,,,,,2020-12-31 00:00:00,2018-07-05 00:00:00
3225,Woody Woodpecker,,GB,DreamCatcher Interactive,Planet Interactive,,,,,,,,,,2001-09-01 00:00:00,N/A
3226,Woody Woodpecker: Escape from Buzz Buzzard Park,,PC,DreamCatcher Interactive,EKO System,,,,,,,,,,2001-11-21 00:00:00,N/A
3227,World Molder,,XBL,Microsoft,Victor Dettlaff,,,,,,,,,,2008-12-06 00:00:00,N/A
3228,World of Illusion starring Mickey Mouse and Donald Duck,,GEN,Sega,Sega of America,,,,,,,,,,1992-01-01 00:00:00,N/A
3229,Wrath of the Black Manta,,NES,Taito,Taito Corporation,,,,,,,,,,1990-04-01 00:00:00,N/A
3230,Wrecking Crew,,VC,Nintendo,Nintendo,,,,,,,,,,2007-11-19 00:00:00,N/A
3231,Wrecking Crew (FDS),,NES,Nintendo,Nintendo,,,,,,,,,,1989-02-03 00:00:00,N/A
3232,Wurm: Journey to the Center of the Earth,,NES,Asmik Corp,Sofel,,,,,,,,,,1991-11-01 00:00:00,N/A
3233,X-Kaliber 2097,,SNES,Activision,fupac,,,,,,,,,,1994-01-01 00:00:00,N/A
3234,X-Men,,GG,Sega,Western Technologies Inc,,,,,,,,,,1994-01-01 00:00:00,N/A
3235,X-Men,,GEN,Sega,"Western Technologies, Inc.",,,,,,,,,,1993-05-18 00:00:00,N/A
3236,X-Men 2: Game Master's Legacy,,GG,Sega,Sega,,,,,,,,,,1995-01-01 00:00:00,N/A
3237,X-Men: Mutant Apocalypse,,SNES,Capcom,Capcom,,,,,,,,,,1995-01-02 00:00:00,N/A
3238,X-Men: Wolverine's Rage,,GB,Activision,Digital Eclipse,,,,,,,,,,2001-05-15 00:00:00,N/A
3239,Xexyz,,NES,Hudson Soft,Atlus Co.,,,,,,,,,,1990-04-01 00:00:00,N/A
3240,Yo! Noid,,NES,Capcom,Now Production,,,,,,,,,,1990-11-01 00:00:00,N/A
3241,Yogi Bear in Yogi Bear's Goldrush,,GB,GameTek,Entertainment Int,,,,,,,,,,1994-10-01 00:00:00,N/A
3242,Yogi Bear's Cartoon Capers,,GEN,Empire Interactive,Blue Turtle,,,,,,,,,,1994-01-01 00:00:00,N/A
3243,Yooka-Laylee,,Linux,Team17 Software,Playtonic Games,,,,,,,,,,2018-01-01 00:00:00,2018-05-31 00:00:00
3244,Yooka-Laylee,,WiiU,Team17 Software,Playtonic Games,,,,,,,,,,2017-01-01 00:00:00,N/A
3245,Yooka-Laylee,,OSX,Team17 Software,Playtonic Games,,,,,,,,,,2018-01-01 00:00:00,2018-05-31 00:00:00
3246,Yoshi's Story,,iQue,Unknown,Nintendo EAD,,,,,,,,,,N/A,N/A
3247,Yoshi's Story,,VC,Nintendo,Nintendo EAD,,,,,,,,,,2007-09-17 00:00:00,N/A
3248,Youkai Club,,NES,Jaleco,Jaleco Entertainment,,,,,,,,,,1987-05-19 00:00:00,N/A
3249,Yukkuri no Meikyuu,,XBL,Microsoft,HOSSIE,,,,,,,,,,2010-05-06 00:00:00,N/A
3250,Zapper: One Wicked Cricket,,XBL,Atari,Blitz Games,,,,,,,,,,2008-11-17 00:00:00,N/A
3251,Zapper: One Wicked Cricket!,,PC,Infogrames,Blitz Games,,,,,,,,,,2002-10-09 00:00:00,N/A
3252,Zen: Intergalactic Ninja,,GB,Konami,Konami,,,,,,,,,,1993-01-01 00:00:00,N/A
3253,Zen: Intergalactic Ninja,,NES,Konami,Konami,,,,,,,,,,1993-03-01 00:00:00,N/A
3254,Zero the Kamikaze Squirrel,,SNES,Sunsoft,SunSoft,,,,,,,,,,1994-01-01 00:00:00,N/A
3255,Zillion,,MS,Sega,Tatsunoko Productions,,,,,,,,,,1987-01-01 00:00:00,N/A
3256,Zillion II: The Tri Formation,,MS,Sega,Tatsunoko Productions,,,,,,,,,,1988-01-01 00:00:00,N/A
3257,Zoboomafoo: Playtime in Zobooland,,GB,Encore,Vicarious Visions,,,,,,,,,,2001-10-01 00:00:00,N/A
3258,Zool,,SNES,Infocom,Gremlin Interactive,,,,,,,,,,1994-07-29 00:00:00,N/A
3259,Zool,,GB,GameTek,Gremlin Interactive,,,,,,,,,,1993-01-01 00:00:00,N/A
3260,Zool 2,,PC,Gremlin Interactive Ltd,Gremlin Graphics,,,,,,,,,,1994-01-01 00:00:00,N/A
3261,Zool 2,,AJ,Atari,Gremlin Interactive,,,,,,,,,,1994-01-01 00:00:00,N/A
3262,Zool: Ninja of the 'Nth' Dimension,,GG,GameTek,Gremlin Interactive,,,,,,,,,,1993-01-01 00:00:00,N/A
3263,Zoomaroom,,XBL,Microsoft,FourBrosStudio,,,,,,,,,,2009-02-20 00:00:00,N/A
3264,Zoonies - Escape from Makatu,,DSiW,Unknown,Kiloo Games,,,,,,,,,,2011-08-18 00:00:00,N/A
3265,ZP2K9,,XBL,Microsoft,Jamezila,,,,,,,,,,2009-02-28 00:00:00,N/A
3266,20XX,,NS,Batterystaple Games,Batterystaple Games,,,,,,,,,,2018-07-10 00:00:00,2020-03-09 00:00:00
3267,36 Fragments of Midnight,,NS,Petite Games,Petite Games,,,,,,,,,,2017-09-14 00:00:00,2019-04-13 00:00:00
3268,A Hat in Time,,XOne,Humble Bundle,Gears for Breakfast,,,,,,,,,,2017-12-07 00:00:00,2018-07-31 00:00:00
3269,A Hat in Time,,PS4,Humble Bundle,Gears for Breakfast,,,,,,,,,,2017-12-05 00:00:00,2018-07-31 00:00:00
3270,A Robot Named Fight!,,NS,Hitcents,Matt Bitner Games,,,,,,,,,,2018-04-26 00:00:00,2019-04-21 00:00:00
3271,A.R.E.S. Extinction Agenda EX,,PC,ORiGO Games,Extend Studio,,,,,,,,,,2014-10-03 00:00:00,2019-04-03 00:00:00
3272,Alteric,,NS,Sometimes You,Sometimes You,,,,,,,,,,2018-03-30 00:00:00,2018-03-23 00:00:00
3273,Arcade Archives: Crazy Climber,,NS,Hamster Corporation,Hamster,,,,,,,,,,2018-02-08 00:00:00,2018-03-23 00:00:00
3274,Arcade Archives: Donkey Kong,,NS,Hamster Corporation,Hamster Corporation,,,,,,,,,,2018-06-14 00:00:00,2019-08-10 00:00:00
3275,Arcade Archives: Vs. Super Mario Bros.,,NS,Hamster Corporation,Nintendo,,,,,,,,,,2017-12-22 00:00:00,2018-02-04 00:00:00
3276,Aritana and the Harpy's Feather,,XOne,Duaik Entretenimento,Duaik Entretenimento,,,,,,,,,,2015-09-09 00:00:00,2018-08-02 00:00:00
3277,Azure Striker Gunvolt 2,,PS4,Inti Creates,Inti Creates,,,,,,,,,,2020-04-23 00:00:00,2020-06-11 00:00:00
3278,Azure Striker Gunvolt 2,,PC,Inti Creates,Inti Creates,,,,,,,,,,2020-06-22 00:00:00,2020-06-11 00:00:00
3279,Azure Striker Gunvolt 2,,NS,Inti Creates,Inti Creates,,,,,,,,,,2017-08-31 00:00:00,2020-06-11 00:00:00
3280,Banana Prince,,NES,Unknown,KID,,,,,,,,,,N/A,2017-12-31 00:00:00
3281,Bard's Gold,,PSV,Pixel Lantern,Pixel Lantern,,,,,,,,,,2016-06-17 00:00:00,2019-04-28 00:00:00
3282,Bard's Gold,,XOne,Pixel Lantern,Pixel Lantern,,,,,,,,,,2016-06-17 00:00:00,2019-04-28 00:00:00
3283,Bard's Gold,,NS,Pixel Lantern,Pixel Lantern,,,,,,,,,,2019-03-05 00:00:00,2019-04-28 00:00:00
3284,Bard's Gold,,PS4,Pixel Lantern,Pixel Lantern,,,,,,,,,,2016-06-17 00:00:00,2019-04-28 00:00:00
3285,Bard's Gold,,PC,Pixel Lantern,Pixel Lantern,,,,,,,,,,2015-08-14 00:00:00,2019-04-28 00:00:00
3286,Beauty & the Beast,,Int,Imagic,Imagic,,,,,,,,,,1982-01-01 00:00:00,2018-01-13 00:00:00
3287,Ben and Ed - Blood Party,,PC,Sluggerfly,Sluggerfly,,,,,,,,,,2018-02-13 00:00:00,2019-04-17 00:00:00
3288,Binaries,,NS,Ant Workshop Ltd,Ant Workshop Ltd,,,,,,,,,,2017-09-28 00:00:00,2018-03-02 00:00:00
3289,Blackhole: Complete Edition,,XOne,1C Company,FiolaSoft Studio,,,,,,,,,,2017-08-08 00:00:00,2018-08-01 00:00:00
3290,Blackhole: Complete Edition,,PS4,1C Company,FiolaSoft Studio,,,,,,,,,,2017-08-08 00:00:00,2018-08-01 00:00:00
3291,Bloodstained: Curse of the Moon,,NS,Inti Creates,Inti Creates,7.0,,,,,,,,,2018-05-24 00:00:00,2018-06-05 00:00:00
3292,Bloodstained: Curse of the Moon,,XOne,Unknown,Inti Creates,,,,,,,,,,N/A,2018-06-05 00:00:00
3293,Bloodstained: Curse of the Moon,,PSV,Inti Creates,Inti Creates,,,,,,,,,,2018-05-24 00:00:00,2018-06-05 00:00:00
3294,Bloodstained: Curse of the Moon,,3DS,Unknown,Inti Creates,,,,,,,,,,N/A,2018-06-05 00:00:00
3295,Bloodstained: Curse of the Moon,,PS4,Unknown,Inti Creates,,,,,,,,,,N/A,2018-06-05 00:00:00
3296,Bloodstained: Curse of the Moon,,PC,Inti Creates,Inti Creates,,,,,,,,,,2018-05-24 00:00:00,2018-06-05 00:00:00
