Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
3345,Might and Magic: World of Xeen,,PC,New World Computing,"New World Computing, Inc.",,,,,,,,,,1994-06-30 00:00:00,N/A
3346,Mimana Iyar Chronicle,,PSN,Aksys Games,"Kogado Studio, Inc.",,,,,,,,,,2010-04-15 00:00:00,N/A
3347,Miracle Warriors: Seal of the Dark Lord,,MS,Sega,Sega,,,,,,,,,,1988-01-31 00:00:00,N/A
3348,Miraculum: The Last Revelation,,PCFX,NEC Interchannel,Ray Force,,,,,,,,,,1996-03-29 00:00:00,N/A
3349,Mitsumete Knight R,,PS,Konami,Konami Computer Entertainment Shinjuku,,,,,,,,,,1998-11-26 00:00:00,N/A
3350,Mobius Final Fantasy,,PC,Square Enix,Square Enix,,,,,,,,,,2017-02-06 00:00:00,N/A
3351,Mobius Final Fantasy,,And,Square Enix,Square Enix,,,,,,,,,,2016-01-01 00:00:00,N/A
3352,Mobstar,,PC,Unknown,UnitedGames,,,,,,,,,,2003-01-01 00:00:00,N/A
3353,Moebius: The Orb of Celestial Harmony,,PC,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,1987-01-01 00:00:00,N/A
3354,Molly the Were-Zompire,,XBL,Microsoft,RainbowDespair,,,,,,,,,,2009-12-10 00:00:00,N/A
3355,Momotarou Densetsu 1-2,,GB,Hudson Soft,TamTam,,,,,,,,,,2001-01-01 00:00:00,N/A
3356,Momotarou Densetsu II,,PCE,Hudson Soft,Hudson Soft,,,,,,,,,,1990-12-22 00:00:00,N/A
3357,Momotarou Densetsu Turbo,,PCE,Hudson Soft,Hudson Soft,,,,,,,,,,1990-07-20 00:00:00,N/A
3358,Momotaru Densetsu Gaiden 1: Dai 1 Shuu,,PCE,Hudson Soft,Hudson Soft,,,,,,,,,,1992-12-04 00:00:00,N/A
3359,Monkey King Online,,PC,R2Games,R2Games,,,,,,,,,,2014-03-28 00:00:00,N/A
3360,MonstaniA,,SNES,Pack-In-Video,Bits Laboratory,,,,,,,,,,1996-09-27 00:00:00,N/A
3361,Monster * Race,,PS,KOEI,Koei/Inis,,,,,,,,,,1998-12-17 00:00:00,N/A
3362,Monster * Race,,GB,KOEI,Koei,,,,,,,,,,1998-03-06 00:00:00,N/A
3363,Monster * Race 2,,GB,KOEI,Koei,,,,,,,,,,1999-03-12 00:00:00,N/A
3364,Monster * Race Okawari,,GB,KOEI,Koei,,,,,,,,,,1998-10-02 00:00:00,N/A
3365,Monster Daihyakka,,PSV,Unknown,Idea Factory,,,,,,,,,,N/A,N/A
3366,Monster Gate,,GBA,Konami,Konami,,,,,,,,,,2002-07-04 00:00:00,N/A
3367,Monster Gate: Dai Inaru Dungeon,,GBA,Konami,Konami,,,,,,,,,,2003-06-12 00:00:00,N/A
3368,Monster Hunter Freedom Dual Pack,,PSP,Capcom,Capcom,,,,,,,,,,2011-09-16 00:00:00,N/A
3369,Monster Hunter Freedom Unite,,PSN,Capcom,Capcom,,7.0,,,,,,,,2009-10-01 00:00:00,N/A
3370,Monster Hunter Frontier,,PC,Capcom,Capcom,,,,,,,,,,2007-06-21 00:00:00,N/A
3371,Monster Hunter Frontier G,,WiiU,Capcom,Capcom,,,,,,,,,,2013-12-11 00:00:00,2018-07-23 00:00:00
3372,Monster Hunter Nikki: Poka Poka Airu Mura,,PSN,Capcom,From Software,,,,,,,,,,2011-04-21 00:00:00,N/A
3373,Monster Maker,,GB,Sofel,Sofel,,,,,,,,,,1990-12-22 00:00:00,N/A
3374,Monster Maker 2: Uru no Hiten,,GB,Sofel,Sofel,,,,,,,,,,1993-03-19 00:00:00,N/A
3375,Monster Maker 4: Flash Card / Killer Dice,,GBA,Success,Success,,,,,,,,,,2002-12-13 00:00:00,N/A
3376,Monster Maker III: Hikari no Majutsushi,,SNES,Sofel,Sofel,,,,,,,,,,1993-12-24 00:00:00,N/A
3377,Monster Maker: 7-tsu no Hihou,,NES,Sofel,Sofel,,,,,,,,,,1991-12-20 00:00:00,N/A
3378,Monster Maker: Barcode Saga,,GB,Namco,Namco,,,,,,,,,,1993-08-10 00:00:00,N/A
3379,Monster Maker: Yami no Ryuukishi,,PCE,NEC Avenue,NEC Avenue,,,,,,,,,,1994-03-30 00:00:00,N/A
3380,Monster Summoner,,GBA,Ertain,Ertain,,,,,,,,,,2004-07-15 00:00:00,N/A
3381,Moons Of Madness,,PS4,Funcom,Rock Pocket Ltd,,,,,,,,,,2020-03-24 00:00:00,2020-01-16 00:00:00
3382,Moons Of Madness,,PC,Funcom,Rock Pocket Ltd,,,,,,,,,,2019-10-22 00:00:00,2020-01-16 00:00:00
3383,Moons Of Madness,,XOne,Funcom,Rock Pocket Ltd,5.0,,,,,,,,,2020-03-24 00:00:00,2020-01-16 00:00:00
3384,Moria,,PC,Unknown,Robert Alan Koeneke,,,,,,,,,,1992-08-12 00:00:00,N/A
3385,Mother,,NES,Nintendo,Ape Studios / HAL Laboratory / Brownie Brown,,,,,,,,,,1989-07-27 00:00:00,N/A
3386,Mount & Blade: Warband,,XOne,Koch Media,Taleworlds,,,,,,,,,,2016-09-16 00:00:00,2018-09-15 00:00:00
3387,Mount & Blade: Warband,,PS4,Taleworlds,Taleworlds,,,,,,,,,,2016-06-24 00:00:00,2018-09-21 00:00:00
3388,Mouryou Senki Madara,,NES,Konami,Konami,,,,,,,,,,1990-03-30 00:00:00,N/A
3389,Mouryou Senki Madara 2,,SNES,Konami,Muse Soft,,,,,,,,,,1993-07-16 00:00:00,N/A
3390,MU Online,,PC,Webzen,Webzen,,,,,,,,,,2003-10-06 00:00:00,N/A
3391,MU Online: Cry Wolf,,PC,K2 Network,Webzen,,,,,,,,,,2007-03-01 00:00:00,N/A
3392,MU Online: Season 2,,PC,K2 Network,Webzen,,,,,,,,,,2007-08-01 00:00:00,N/A
3393,Mugen Souls,,PC,Ghostlight,Unknown,,,,,,,,,,2016-01-01 00:00:00,N/A
3394,Mugen Souls Z,,PC,Ghostlight,Compile Heart,,,,,,,,,,2016-08-25 00:00:00,N/A
3395,Murder On Snake Road,,XBL,Microsoft,Silver Dollar Games,,,,,,,,,,2010-01-05 00:00:00,2020-03-03 00:00:00
3396,Mysterium,,GB,Asmik Corp,Maxis,,,,,,,,,,1993-01-02 00:00:00,N/A
3397,Mystery Room,,DS,Unknown,Level 5,,,,,,,,,,N/A,N/A
3398,Mystical Ninja starring Goemon,,GB,Konami,Konami Computer Entertainment Nagoya,,,,,,,,,,1998-04-01 00:00:00,N/A
3399,Myth War,,PC,IGG,Unigium,,,,,,,,,,2006-01-01 00:00:00,N/A
3400,Myth War II,,PC,Unknown,Unigium,,,,,,,,,,N/A,N/A
3401,Mythos,,PC,Unknown,Flagship Studios,,,,,,,,,,N/A,N/A
3402,Nanatsu Kaze no Shima Monogatari,,SAT,Enix,Enix Corporation,,,,,,,,,,1997-11-27 00:00:00,N/A
3403,Napple Tale: Arsia in Daydream,,DC,Sega,Sega,,,,,,,,,,2000-10-19 00:00:00,N/A
3404,Narisokonai Eiyuutan: Taiyou to Tsuki no Monogatari,,PSN,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,2010-12-09 00:00:00,N/A
3405,Naruto RPG: Uketsugareshi Hi no Ishi,,GBA,Tomy Corporation,TOSE,,,,,,,,,,2004-07-22 00:00:00,N/A
3406,Naruto: Konoha Ninpouchou,,WS,Bandai,Bandai,,,,,,,,,,2003-03-27 00:00:00,N/A
3407,Necros no Yousai,,PCE,ASK,ASK,,,,,,,,,,1990-04-20 00:00:00,N/A
3408,Nekketsu Tairiku: Burning Heroes,,SNES,Enix,J-Force,,,,,,,,,,1995-03-17 00:00:00,N/A
3409,Nemesis: The Wizardry Adventure,,PC,Virgin Interactive,"Sirtech Software, Inc.",,7.4,,,,,,,,1996-09-30 00:00:00,N/A
3410,Neo Steam: The Shattered Continent,,PC,Atlus Online,JoyImpact,,,,,,,,,,2009-06-11 00:00:00,N/A
3411,Neon Genesis Evangelion: Shito Ikusei,,WS,Bandai,Bandai,,,,,,,,,,1999-07-22 00:00:00,N/A
3412,Neorude,,PSN,TechnoSoft,"TechnoSoft Co., Ltd.",,,,,,,,,,2010-03-10 00:00:00,N/A
3413,Neorude,,PS,TechnoSoft,"TechnoSoft Co., Ltd.",,,,,,,,,,1997-05-09 00:00:00,N/A
3414,Neorude 2,,PSN,TechnoSoft,"TechnoSoft Co., Ltd.",,,,,,,,,,2010-04-28 00:00:00,N/A
3415,Neorude 2,,PS,TechnoSoft,"TechnoSoft Co., Ltd.",,,,,,,,,,1997-11-20 00:00:00,N/A
3416,Neorude: Kizamareta Monshou,,PSN,TechnoSoft,"TechnoSoft Co., Ltd.",,,,,,,,,,2010-06-09 00:00:00,N/A
3417,Neorude: Kizamareta Monshou,,PS,TechnoSoft,"TechnoSoft Co., Ltd.",,,,,,,,,,1999-12-16 00:00:00,N/A
3418,Nethack,,PC,Unknown,The NetHack DevTeam,,,,,,,,,,1987-01-01 00:00:00,N/A
3419,Nethergate,,PC,Spiderweb Software,Spiderweb Software,,,,,,,,,,1999-01-01 00:00:00,N/A
3420,Nethergate: Resurrection,,PC,Spiderweb Software,Spiderweb Software,,,,,,,,,,2007-08-09 00:00:00,N/A
3421,Neutopia,,PCE,NEC,Hudson Soft,,,,,,,,,,1989-01-01 00:00:00,N/A
3422,Neutopia,,PSN,Hudson Soft,Hudson Soft,,,,,,,,,,2011-04-19 00:00:00,N/A
3423,Neutopia,,VC,Hudson Soft,Hudson Soft,,7.3,,,,,,,,2007-08-20 00:00:00,N/A
3424,Neutopia II,,VC,Hudson Soft,Hudson Soft,,,,,,,,,,2007-09-10 00:00:00,N/A
3425,Neutopia II,,PCE,Hudson Soft,Hudson Soft,,,,,,,,,,1991-01-01 00:00:00,N/A
3426,Neutopia II,,PSN,Hudson Soft,Hudson Soft,,,,,,,,,,2010-07-21 00:00:00,N/A
3427,Neverwinter,,XOne,Perfect World Entertainment,Cryptic Studios,,,,,,,,,,2015-03-31 00:00:00,N/A
3428,Neverwinter,,PC,Perfect World Entertainment,Cryptic Studios,,,,,,,,,,2013-06-20 00:00:00,2018-09-14 00:00:00
3429,Neverwinter Nights (1991),,PC,SSI,Beyond Software,,,,,,,,,,1991-01-01 00:00:00,N/A
3430,Neverwinter Nights 2 Gold,,PC,Atari,Obsidian Entertainment,,,,,,,,,,2008-05-06 00:00:00,N/A
3431,Neverwinter Nights 2 Legends,,PC,Atari,Various,,,,,,,,,,2008-10-02 00:00:00,N/A
3432,Neverwinter Nights 2 Platinum,,PC,Atari,Obsidian Entertainment,,,,,,,,,,2010-12-14 00:00:00,N/A
3433,Neverwinter Nights 2: Deluxe Edition,,PC,Atari,Obsidian Entertainment,,,,,,,,,,2008-11-27 00:00:00,N/A
3434,Neverwinter Nights 2: Mysteries of Westgate,,PC,Atari,Ossian Studios,,,,,,,,,,2009-04-29 00:00:00,N/A
3435,Neverwinter Nights Gold,,PC,Atari,Obsidian Entertainment,,,,,,,,,,2003-11-06 00:00:00,N/A
3436,Neverwinter Nights Platinum,,PC,Atari,BioWare Corp.,,,,,,,,,,2004-09-15 00:00:00,N/A
3437,Neverwinter Nights: Hordes of the Underdark,,PC,Atari,BioWare Corp.,,8.4,,,,,,,,2003-12-02 00:00:00,N/A
3438,Neverwinter Nights: Kingmaker,,PC,Atari,BioWare Corp.,,7.0,,,,,,,,2005-10-02 00:00:00,N/A
3439,Neverwinter Nights: Pirates of the Sword Coast,,PC,Unknown,BioWare Corporation,,,,,,,,,,2005-06-22 00:00:00,N/A
3440,Neverwinter Nights: Shadows of Undrentide,,PC,Atari,BioWare Corp.,,7.9,,,,,,,,2003-06-17 00:00:00,N/A
3441,Ni-Oh,,PS3,Unknown,Team Ninja,,,,,,,,,,N/A,N/A
3442,NieR: The World of Recycled Vessel,,PSN,Square Enix,Cavia Inc.,,,,,,,,,,2010-05-12 00:00:00,N/A
3443,NieR: The World of Recycled Vessel,,XBL,Square Enix,Cavia Inc.,,,,,,,,,,2010-05-12 00:00:00,N/A
3444,Ninja Taro,,GB,Sammy Corporation,NMK,,,,,,,,,,1992-09-01 00:00:00,N/A
3445,Ninku,,GG,Sega,Sega,,,,,,,,,,1995-07-21 00:00:00,N/A
3446,Nintama Rantarou GB,,GB,Culture Brain,Culture Brain,,,,,,,,,,1995-12-27 00:00:00,N/A
3447,Nintendo DSi Jagged Alliance,,DSiW,Unknown,Cypronia,,,,,,,,,,N/A,N/A
3448,Nishikaze no Kyoushikyouku,,DC,SoftMax,SoftMax,,,,,,,,,,2001-02-22 00:00:00,N/A
3449,Northmark: Hour of the Wolf,,OSX,Rake in Grass,Rake in Grass,,,,,,,,,,2014-08-02 00:00:00,N/A
3450,Northmark: Hour of the Wolf,,PC,Rake in Grass,Rake in Grass,,,,,,,,,,2014-08-02 00:00:00,N/A
3451,Numen: Contest of Heroes,,PC,Cinemax,Cinemax,,,,,,,,,,2010-06-03 00:00:00,N/A
3452,Obitus,,SNES,Bullet Proof Software,Psygnosis,,,,,,,,,,1994-09-01 00:00:00,N/A
3453,Odin Sphere,,PSN,Atlus,Vanillaware,,,,,,,,,,2011-10-04 00:00:00,2019-01-10 00:00:00
3454,Odyssey - The Legend of Nemesis,,PC,Unknown,Paranoid Productions,,,,,,,,,,N/A,N/A
3455,Of Steel and Sorcery,,XBL,Microsoft,ragnarrok,,,,,,,,,,2010-10-24 00:00:00,N/A
3456,Ogre Battle 64: Person of Lordly Caliber,,VC,Square Enix,Quest Corporation,,9.0,,,,,,,,2010-03-29 00:00:00,N/A
3457,Ogre Battle Saga Episode Five: The March of the Black Queen,,SAT,Riverhillsoft,Quest Corporation,,,,,,,,,,1996-11-01 00:00:00,N/A
3458,Ogre Battle: The March of the Black Queen,,SNES,Enix,Quest Corporation,,9.0,,,,,,,,1993-01-01 00:00:00,N/A
3459,Ogre Battle: The March of the Black Queen,,VC,Square Enix,Quest Corporation,,9.0,,,,,,,,2009-03-02 00:00:00,N/A
3460,Omise de Tensyu,,PS,TechnoSoft,"TechnoSoft Co., Ltd.",,,,,,,,,,1999-04-08 00:00:00,N/A
3461,One Piece: Dragon Dream!,,GBA,Bandai,Bandai,,,,,,,,,,2005-04-28 00:00:00,N/A
3462,One Piece: Nanatsu Shima no Daihihou,,GBA,Banpresto,Banpresto,,,,,,,,,,2002-11-15 00:00:00,N/A
3463,One Piece: Ocean's Dream,,PS,Bandai,Bandai,,,,,,,,,,2003-05-01 00:00:00,N/A
3464,One Piece: Thousand Storm,,And,Namco Bandai Games,Namco Bandai Games,,,,,,,,,,2017-01-24 00:00:00,N/A
3465,Oni II: Innin Densetsu,,GB,Banpresto,Pandora Box,,,,,,,,,,1992-02-28 00:00:00,N/A
3466,Oni III: Kuro no Hakaigami,,GB,Banpresto,Pandora Box,,,,,,,,,,1993-02-26 00:00:00,N/A
3467,Oni IV: Kishin no Ketsuzoku,,GB,Banpresto,Pandora Box,,,,,,,,,,1994-03-11 00:00:00,N/A
3468,Oni V: Innin no Tsugumono,,GB,Banpresto,Pandora Box,,,,,,,,,,1995-03-24 00:00:00,N/A
3469,ONI Zero: Sengoku Ransei Hyakkaryouran,,DS,Compile Heart,Compile Heart,,,,,,,,,,2007-08-30 00:00:00,N/A
3470,Onigiri,,PS4,"CyberStep Communications, Inc.","CyberStep, Inc.",,,,,,,,,,2015-10-06 00:00:00,2018-09-21 00:00:00
3471,Onimusha Soul,,PC,Capcom,Capcom,,,,,,,,,,2012-06-28 00:00:00,N/A
3472,Onmyou Taisenki: Zeroshiki,,GBA,Bandai,Bandai,,,,,,,,,,2004-12-09 00:00:00,N/A
3473,Operation Darkness,,XBL,Success,Success,,,,,,,,,,2010-03-23 00:00:00,N/A
3474,Ore no Dungeon,,PSP,Sega,Climax Entertainment,,,,,,,,,,2006-11-30 00:00:00,N/A
3475,Ore no Shikabane o Koete Yuke,,PS,Sony Computer Entertainment,Alfa System,,,,,,,,,,1999-06-17 00:00:00,N/A
3476,Oriental Blue: Ao no Tengai,,GBA,Bandai,Hudson Soft,,,,,,,,,,2003-10-24 00:00:00,N/A
3477,Otogi Banashi Taisen,,GB,Yojigen,Yojigen,,,,,,,,,,1995-08-04 00:00:00,N/A
3478,Ou Dorobou Jing: Angel / Devil Version,,GB,NCS,NCS,,,,,,,,,,1999-03-12 00:00:00,N/A
3479,Oukoku no Gran Chef,,3DO,Sara International,Sara International,,,,,,,,,,1996-03-01 00:00:00,N/A
3480,Out Live,,PCE,Sunsoft,SunSoft,,,,,,,,,,1989-03-17 00:00:00,N/A
3481,Out Live,,VC,Sunsoft,SunSoft,,,,,,,,,,2007-05-15 00:00:00,N/A
3482,Out Live: Be Eliminate Yesterday,,PS,Sunsoft,SunSoft,,,,,,,,,,1997-07-24 00:00:00,N/A
3483,Paladin's Quest,,SNES,Enix,Copya Systems,,,,,,,,,,1993-10-01 00:00:00,N/A
3484,Pandora Max Series Vol. 6: Oni Zero ~Fukkatsu~,,PS,Pandora Box,Pandora Box,,,,,,,,,,2001-03-22 00:00:00,N/A
3485,Pandora Max Series Vol. 6: Oni Zero ~Fukkatsu~,,PSN,Sony Computer Entertainment,Pandora Box,,,,,,,,,,2009-11-11 00:00:00,N/A
3486,Pandors's Tower: Until I Return to Your Side,,Wii,Unknown,Ganbarion,,,,,,,,,,N/A,N/A
3487,Panzer Dragoon Saga,,SAT,Sega,Team Andromeda,,,,,,,,,,1998-04-30 00:00:00,N/A
3488,Paper Mario,,iQue,Unknown,Nintendo EAD,,,,,,,,,,N/A,N/A
3489,Paper Mario,,3DS,Unknown,Nintendo,,,,,,,,,,N/A,N/A
3490,Parasite Eve,,PSN,Sony Computer Entertainment,SquareSoft,,7.9,,,,,,,,2011-03-15 00:00:00,N/A
3491,Parasite Eve II,,PSN,Square Enix,SquareSoft,,,,,,,,,,2011-08-23 00:00:00,N/A
3492,Passage,,PC,Jason Rohrer,Jason Rohrer,,,,,,,,,,2007-11-01 00:00:00,N/A
3493,Perfect World,,PC,Unknown,Beijing Perfect World,,,,,,,,,,N/A,N/A
3494,Persona 2: Innocent Sin,,PS,Atlus,Atlus Co.,,9.2,,,,,,,,1999-06-24 00:00:00,N/A
3495,Phantasy Star,,VC,Sega,Sega,,,,,,,,,,2009-08-31 00:00:00,N/A
3496,Phantasy Star,,MS,Sega,Sega,,,,,,,,,,1988-01-01 00:00:00,N/A
3497,Phantasy Star Defender's Pack!,,PSP,Sega,Alfa System,,,,,,,,,,2011-09-27 00:00:00,N/A
3498,Phantasy Star Gaiden,,GG,Sega,Sega,,,,,,,,,,1992-10-16 00:00:00,N/A
3499,Phantasy Star II,,GEN,Sega,Sega,,8.0,,,,,,,,1988-12-31 00:00:00,N/A
3500,Phantasy Star II,,XBL,Sega,Sega / Backbone Entertainment,,7.0,,,,,,,,2009-06-10 00:00:00,N/A
3501,Phantasy Star II,,VC,Sega,Sega,,,,,,,,,,2008-02-18 00:00:00,N/A
3502,Phantasy Star III: Generations of Doom,,VC,Sega,Sega,,,,,,,,,,2008-04-21 00:00:00,N/A
3503,Phantasy Star III: Generations of Doom,,GEN,Sega,Sega,,,,,,,,,,1990-04-20 00:00:00,N/A
3504,Phantasy Star IV,,VC,Sega,Sega,,,,,,,,,,2008-12-22 00:00:00,N/A
3505,Phantasy Star IV,,GEN,Sega,Sega,,9.0,,,,,,,,1994-01-01 00:00:00,N/A
3506,Phantasy Star Online,,PC,Sega,Sonic Team,,,,,,,,,,2001-12-20 00:00:00,N/A
3507,Phantasy Star Online 2,,PC,Sega,Sonic Team,,,,,,,,,,2020-05-27 00:00:00,N/A
3508,Phantasy Star Online: Blue Burst,,PC,Sega,Sonic Team,,,,,,,,,,2005-06-23 00:00:00,N/A
3509,Phantasy Star Portable 2,,PSN,Sega,Alfa System,,7.4,,,,,,,,2010-09-14 00:00:00,N/A
3510,Phantasy Star Portable 2: Infinity,,PSN,Sega,Alfa System,,,,,,,,,,2011-02-24 00:00:00,N/A
3511,Phantasy Star Universe,,XBL,Sega,Sonic Team,,,,,,,,,,2010-08-03 00:00:00,N/A
3512,Phantasy Star Universe: Ambition of the Illuminus,,PC,Sega,Sonic Team,,,,,,,,,,2007-07-21 00:00:00,N/A
3513,Phantasy Star Universe: Ambition of the Illuminus,,XBL,Sega,Sonic Team,,,,,,,,,,2007-11-20 00:00:00,N/A
3514,Phantasy Star Zero Mini,,DSiW,Sega,Sega,,,,,,,,,,2009-03-25 00:00:00,N/A
3515,Phantasy Star: Sennenki no Owari ni,,PC,Media Kite,Sega,,,,,,,,,,2004-12-17 00:00:00,N/A
3516,Phantom Brave: The Hermuda Triangle,,PSN,NIS America,Nippon Ichi Software,,,,,,,,,,2011-03-08 00:00:00,N/A
3517,Pier Solar and the Great Architects,,And,WaterMelon,WaterMelon Development,,,,,,,,,,2020-12-31 00:00:00,N/A
3518,Pier Solar and the Great Architects,,GEN,WaterMelon,WaterMelon Development,,,,,,,,,,2010-12-14 00:00:00,N/A
3519,Pier Solar and the Great Architects,,X360,WaterMelon,WaterMelon Development,,,,,,,,,,2020-12-31 00:00:00,N/A
3520,Pier Solar and the Great Architects,,Linux,WaterMelon,WaterMelon Development,,,,,,,,,,2014-09-30 00:00:00,N/A
3521,Pier Solar and the Great Architects,,PC,WaterMelon,WaterMelon Development,,,,,,,,,,2014-09-30 00:00:00,N/A
3522,Pier Solar and the Great Architects,,PS3,WaterMelon,WaterMelon Development,,,,,,,,,,2014-09-30 00:00:00,N/A
3523,Pier Solar and the Great Architects,,XOne,WaterMelon,WaterMelon Development,,,,,,,,,,2014-11-21 00:00:00,N/A
3524,Pier Solar and the Great Architects,,DC,WaterMelon,WaterMelon Development,,,,,,,,,,2015-10-25 00:00:00,N/A
3525,Pier Solar and the Great Architects,,WiiU,WaterMelon,WaterMelon Development,,,,,,,,,,2014-11-06 00:00:00,2018-04-10 00:00:00
3526,Pier Solar and the Great Architects,,OSX,WaterMelon,WaterMelon Development,,,,,,,,,,2014-09-30 00:00:00,N/A
3527,Pier Solar and the Great Architects,,Ouya,WaterMelon,WaterMelon Development,,,,,,,,,,2020-12-31 00:00:00,N/A
3528,Pier Solar and the Great Architects,,PS4,WaterMelon,WaterMelon Development,,,,,,,,,,2014-09-30 00:00:00,N/A
3529,Pillars of Eternity,,Linux,Paradox Interactive,Obsidian Entertainment,,,,,,,,,,2015-03-26 00:00:00,2018-06-27 00:00:00
3530,Pillars of Eternity,,OSX,Obsidian Entertainment,Obsidian Entertainment,,,,,,,,,,2014-07-01 00:00:00,2018-06-27 00:00:00
3531,Pioneer,,XBL,Microsoft,laurent goethals,,,,,,,,,,2009-12-24 00:00:00,N/A
3532,Pirates of the Caribbean,,PC,Bethesda Softworks,Akella,,,,,,,,,,2003-06-30 00:00:00,N/A
3533,Pirates of the Caribbean Online,,PC,Disney Online,Disney Online,,,,,,,,,,2007-10-31 00:00:00,N/A
3534,Pirates of the Caribbean: Armada of the Damned,,PC,Unknown,Propaganda Games,,,,,,,,,,1970-01-01 00:00:00,N/A
3535,Pirates of the Caribbean: Armada of the Damned,,Wii,Unknown,Propaganda Games,,,,,,,,,,N/A,N/A
3536,Pirates of the Caribbean: Armada of the Damned,,PS3,Unknown,Propaganda Games,,,,,,,,,,N/A,N/A
3537,Pirates of the Caribbean: Armada of the Damned,,X360,Unknown,Propaganda Games,,,,,,,,,,N/A,N/A
3538,Pixel Piracy,,OSX,Re-Logic,Quadro Delta,,,,,,,,,,2015-04-23 00:00:00,2018-08-09 00:00:00
3539,Pixel Piracy,,Linux,Re-Logic,Quadro Delta,,,,,,,,,,2015-04-23 00:00:00,2018-08-09 00:00:00
3540,Pocket Digimon World,,PS,Bandai,Bandai,,,,,,,,,,2000-06-29 00:00:00,N/A
3541,Pocket Digimon World: Cool & Nature Battle Disc,,PS,Bandai,Bandai,,,,,,,,,,2001-02-22 00:00:00,N/A
3542,Pocket Digimon World: Wind Battle Disc,,PS,Bandai,Bandai,,,,,,,,,,2000-10-26 00:00:00,N/A
3543,Pocket Kingdom: Own the World,,NGage,Nokia,Sega,,7.7,,,,,,,,2004-11-24 00:00:00,N/A
3544,Pokémon Mystery Dungeon: Go For It! Light Adventure Squad,,WW,Nintendo,ChunSoft,,,,,,,,,,2009-08-04 00:00:00,N/A
3545,Pokémon Mystery Dungeon: Keep Going! Blazing Adventure Squad,,WW,Nintendo,ChunSoft,,,,,,,,,,2009-08-04 00:00:00,N/A
3546,Pokémon Mystery Dungeon: Let's Go! Stormy Adventure Squad,,WW,Nintendo,ChunSoft,,,,,,,,,,2009-08-04 00:00:00,N/A
3547,Poncotsu Roman Daikatsugeki Bumpy Trot 2,,PS3,Unknown,Irem Software Engineering,,,,,,,,,,N/A,N/A
3548,Pool of Radiance: Ruins of Myth Drannor,,PC,Ubisoft,Stormfront Studios,,,,,,,,,,2001-09-28 00:00:00,N/A
3549,Pools of Darkness,,PC,SSI,SSI,,,,,,,,,,1991-01-01 00:00:00,N/A
3550,Popful Mail,,SNES,Falcom Corporation,Nihon Falcom Corporation,,,,,,,,,,1994-06-10 00:00:00,N/A
3551,Popful Mail,,SCD,Working Designs,SIMS,,,,,,,,,,1995-02-23 00:00:00,N/A
3552,Popful Mail,,PCE,NEC,HuneX,,,,,,,,,,1994-08-12 00:00:00,N/A
3553,PoPoLoCrois Tsuki no Okite no Bouken,,PS2,Sony Computer Entertainment,SCEI,,,,,,,,,,2004-03-18 00:00:00,N/A
3554,PoPoRoGue,,PS,Sony Computer Entertainment,SCEI,,,,,,,,,,1998-11-26 00:00:00,N/A
3555,Power Dolls 2,,PS,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,1997-11-20 00:00:00,N/A
3556,Prince of Qin,,PC,Strategy First,Object Software Limited,,,,,,,,,,2002-08-19 00:00:00,N/A
3557,Prince of Qin Online,,PC,Khabal Gaming,Object Software Limited,,,,,,,,,,2003-06-16 00:00:00,N/A
3558,Princess Crown,,PSP,Atlus,Vanillaware,,,,,,,,,,2005-09-22 00:00:00,2019-01-10 00:00:00
3559,Princess Crown,,SAT,Atlus,Vanillaware,,,,,,,,,,1997-12-11 00:00:00,2019-01-10 00:00:00
3560,Prodigy,,PC,Hanakai Studio,Hanakai Studio,,,,,,,,,,2016-01-01 00:00:00,N/A
3561,Project Mercury,,X360,Unknown,Big Huge Games,,,,,,,,,,N/A,N/A
3562,Project Mercury,,PS3,Unknown,Big Huge Games,,,,,,,,,,N/A,N/A
3563,Project Monarch,,PC,Unknown,Maius Games,,,,,,,,,,1970-01-01 00:00:00,N/A
3564,Project T,,PC,Unknown,BLUESIDE,,,,,,,,,,N/A,N/A
3565,Prophecy of the Shadow,,PC,SSI,SSI,,,,,,,,,,1992-01-01 00:00:00,N/A
3566,Protect Me Knight 2,,3DS,Ancient,Ancient,,,,,,,,,,2014-09-11 00:00:00,N/A
3567,Quarterstaff: Tomb of Setmoth,,PC,Unknown,Simulated Environment Systems,,,,,,,,,,1990-08-10 00:00:00,N/A
3568,Quest for Glory V: Dragon Fire,,PC,Sierra Entertainment,Yosemite Entertainment,,,,,,,,,,1998-11-30 00:00:00,N/A
3569,QuestRun,,OSX,Digerati Distribution,Cuve Games,,,,,,,,,,2014-04-18 00:00:00,2019-04-21 00:00:00
3570,Radia Senki: Reimeihen,,NES,Tecmo,Tecmo,,,,,,,,,,1991-11-15 00:00:00,N/A
3571,Rage of Mages,,PC,Monolith Productions,Nival Interactive,,,,,,,,,,1998-09-30 00:00:00,N/A
3572,Rage of Mages II: Necromancer,,PC,Monolith Productions,Nival Interactive,,,,,,,,,,1999-07-31 00:00:00,N/A
